"word_combo","da_cue","da_target","type","cue_type","target_type","da_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"stoplejunior","stople","junior","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stopneafskodt","stopne","afskodt","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stopnesabotage","stopne","sabotage","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"storblid","stor","blid","unrelated","word","word",0.12245303340171,-0.260885577131047,0.896006901500449,0.133568822670931,45,46,53,0,0.867924528301887,50,53,0,0.943396226415094,FALSE,TRUE,FALSE
"storenorm","stor","enorm","related","word","word",0.605963856769949,-0.577955490417112,0.583962936290425,0.0817711669497999,51,56,56,0,1,55,56,0,0.982142857142857,TRUE,TRUE,TRUE
"størrelsehogel","størrelse","hogel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"størrelselængde","størrelse","længde","related","word","word",0.415542069944138,-0.624862108513992,0.422133078350972,0.0609296616049448,48,54,54,1,1,53,54,1,0.981481481481482,TRUE,TRUE,FALSE
"størrelsesand","størrelse","sand","unrelated","word","word",0.133254545123638,-0.535531806019895,0.590986936473165,0.0706364494215615,70,77,77,1,1,75,75,3,1,TRUE,TRUE,TRUE
"stortabmer","stor","tabmer","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"støttefejltagelse","støtte","fejltagelse","unrelated","word","word",0.0794060708435213,0.021911531650024,0.81065989855174,0.0942372990309439,74,81,82,2,0.98780487804878,83,83,1,1,FALSE,TRUE,TRUE
"støttefirglamme","støtte","firglamme","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"støttehjælp","støtte","hjælp","related","word","word",0.470095996942765,-0.759884375792634,0.408685906614609,0.0445912881553119,84,94,98,2,0.959183673469388,94,98,2,0.959183673469388,TRUE,TRUE,TRUE
"støvinatorde","støvina","torde","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"støvinawatson","støvina","watson","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"støvleassistent","støvle","assistent","unrelated","word","word",0.0908959098076484,-0.335744701944628,0.555437919245198,0.0827997963142201,45,54,55,0,0.981818181818182,55,55,0,1,TRUE,TRUE,FALSE
"støvlegitan","støvle","gitan","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"støvlesko","støvle","sko","related","word","word",0.486498069607645,-0.738679690142577,0.510954941860815,0.0722599408541121,50,54,55,0,0.981818181818182,52,55,0,0.945454545454545,TRUE,TRUE,TRUE
"strådefar","stråde","far","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"strådeuægle","stråde","uægle","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"straffængsling","straf","fængsling","related","word","word",0.532851618157573,0.647896227229412,1.57152882518962,0.197994021410535,63,71,81,1,0.876543209876543,77,80,2,0.9625,FALSE,TRUE,TRUE
"straffeanholde","straffe","anholde","related","word","word",0.359822299351533,-0.456393516286721,0.542907684614918,0.0578741536374331,88,99,103,2,0.961165048543689,99,104,1,0.951923076923077,TRUE,TRUE,TRUE
"straffekapløb","straffe","kapløb","unrelated","word","word",0.121257487575536,0.00880204790950336,0.927397840805398,0.120736914940422,59,63,67,3,0.940298507462687,66,68,2,0.970588235294118,FALSE,TRUE,TRUE
"straffelibeding","straffe","libeding","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"strafferencestemme","strafference","stemme","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"strafferencetui","strafference","tui","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"straføst","straf","øst","unrelated","word","word",0.0699232263115113,-0.532747907248553,0.526576465346875,0.0768090716408133,47,52,53,2,0.981132075471698,52,54,1,0.962962962962963,TRUE,TRUE,FALSE
"strafudforure","straf","udforure","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"strandkyst","strand","kyst","related","word","word",0.404826977377461,-0.458460093415421,0.561032171672059,0.0778011639287894,52,53,54,1,0.981481481481482,55,55,0,1,TRUE,TRUE,TRUE
"strandmekanisk","strand","mekanisk","unrelated","word","word",0.084947844936537,-0.0215698256923062,0.734923540748339,0.0854331262692414,74,81,82,1,0.98780487804878,79,82,1,0.963414634146341,TRUE,TRUE,TRUE
"strandstro","strand","stro","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"strearrogance","stre","arrogance","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"strefydst","stre","fydst","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stressdepression","stress","depression","related","word","word",0.472225053857175,-0.466049417728285,0.445711077024045,0.0643328525751576,48,51,53,1,0.962264150943396,52,53,1,0.981132075471698,TRUE,TRUE,FALSE
"stresseksprejs","stress","eksprejs","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stresskat","stress","kat","unrelated","word","word",0.082365709742752,-0.647231210080361,0.420015086328784,0.0606239557889068,48,50,51,0,0.980392156862745,49,51,0,0.96078431372549,TRUE,TRUE,FALSE
"strømdrærke","strøm","drærke","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"strømelektricitet","strøm","elektricitet","related","word","word",0.61186166771235,-0.0208772700056939,0.793077156421525,0.111053014723463,51,56,59,1,0.949152542372881,55,58,2,0.948275862068966,FALSE,TRUE,TRUE
"strømenergi","strøm","energi","related","word","word",0.484905550469205,-0.852608347865276,0.231168456300337,0.0326921566092789,50,52,53,0,0.981132075471698,52,53,0,0.981132075471698,TRUE,TRUE,TRUE
"strømflyve","strøm","flyve","unrelated","word","word",0.137284289608492,-0.533797771401583,0.820183227434575,0.0947066014288335,75,85,86,1,0.988372093023256,84,86,1,0.976744186046512,FALSE,TRUE,TRUE
"strømsidre","strøm","sidre","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"strømundervise","strøm","undervise","unrelated","word","word",0.0842808593209339,-0.252289568613192,0.884978936600995,0.110622367075124,64,68,68,0,1,67,68,0,0.985294117647059,FALSE,TRUE,TRUE
"strukbulanceocean","strukbulance","ocean","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"strukbulancespilve","strukbulance","spilve","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"strukningstål","strukning","stål","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"strukningvenle","strukning","venle","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"strytbraper","stryt","braper","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"strytheks","stryt","heks","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"studerendedefinition","studerende","definition","unrelated","word","word",0.129071403656702,-0.270387353344389,0.575195420665812,0.080543469198245,51,53,54,0,0.981481481481482,53,54,0,0.981481481481482,TRUE,TRUE,TRUE
"studerendefriker","studerende","friker","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"studerendelærer","studerende","lærer","related","word","word",0.313087884684644,-0.583553180677214,0.802764820912977,0.0783418247289491,105,116,122,1,0.950819672131147,115,122,1,0.942622950819672,TRUE,TRUE,TRUE
"styrkekaffe","styrke","kaffe","unrelated","word","word",0.147458919057403,-0.584504149033498,1.18440430120936,0.16920061445848,49,52,52,0,1,46,52,0,0.884615384615385,FALSE,TRUE,FALSE
"styrkekraft","styrke","kraft","related","word","word",0.490258908885399,-0.612317169566535,0.441629092457364,0.048185684411441,84,94,98,2,0.959183673469388,94,98,2,0.959183673469388,TRUE,TRUE,TRUE
"styrkestøger","styrke","støger","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"styrsagergavde","styrsager","gavde","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"styrsagerpille","styrsager","pille","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subskabsymkum","subskab","symkum","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subskabtryghed","subskab","tryghed","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"substansafgang","substans","afgang","unrelated","word","word",0.109680829080514,-0.407316371596806,0.6409514423911,0.0915644917701571,49,54,55,1,0.981818181818182,54,55,1,0.981818181818182,FALSE,TRUE,FALSE
"substansmenke","substans","menke","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"substanspartikel","substans","partikel","related","word","word",0.390758885099401,-0.229756618039974,0.818733020125007,0.118173932390902,48,53,54,1,0.981481481481482,52,55,0,0.945454545454545,FALSE,TRUE,FALSE
"succesfiasko","succes","fiasko","related","word","word",0.513399316262655,-0.313389714262738,0.548048590140276,0.0782926557343252,49,49,51,1,0.96078431372549,48,51,1,0.941176470588235,TRUE,TRUE,FALSE
"succespsykolovendt","succes","psykolovendt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"successtation","succes","station","unrelated","word","word",0.0608929908059731,-0.296149752149931,0.743896240182423,0.096847041392079,59,62,62,0,1,61,62,0,0.983870967741935,FALSE,TRUE,TRUE
"sugesatellit","suge","satellit","unrelated","word","word",0.0444217975023186,0.044894569448236,0.984000862303298,0.136456367851358,52,52,60,1,0.866666666666667,55,61,0,0.901639344262295,FALSE,TRUE,TRUE
"sugeslikke","suge","slikke","related","word","word",0.397368462316911,-0.353446191969956,0.486240364085856,0.0687647717463449,50,52,53,1,0.981132075471698,46,54,0,0.851851851851852,TRUE,TRUE,TRUE
"sugespilve","suge","spilve","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sukbehummer","sukbe","hummer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sukbeken","sukbe","ken","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sukkerchokolade","sukker","chokolade","related","word","word",0.523898641004272,-0.631106055397236,0.396807002966023,0.0484776910690498,67,74,74,0,1,74,74,0,1,TRUE,TRUE,TRUE
"sukkernogensinde","sukker","nogensinde","unrelated","word","word",0.127814891244004,-0.489198878458574,0.465024026646289,0.0568117269477089,67,74,77,0,0.961038961038961,72,76,1,0.947368421052632,TRUE,TRUE,TRUE
"sukkerregestus","sukker","regestus","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"suktørhelder","suktør","helder","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"suktøropgive","suktør","opgive","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sulbemo","sulbe","mo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sulbenegativ","sulbe","negativ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sultslagtionel","sult","slagtionel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sultsort","sult","sort","unrelated","word","word",0.110693385163472,-0.732745632161657,0.30494696196214,0.0435638517088772,49,53,55,0,0.963636363636364,49,55,0,0.890909090909091,TRUE,TRUE,FALSE
"sulttørst","sult","tørst","related","word","word",0.531614263539626,-0.52604381047956,0.473290171567335,0.0713511780023538,44,48,51,0,0.941176470588235,49,51,0,0.96078431372549,TRUE,TRUE,FALSE
"sumbeløb","sum","beløb","related","word","word",0.478689230009127,-0.534371840552739,0.625880125777624,0.0922809900631259,46,50,51,0,0.980392156862745,45,50,1,0.9,FALSE,TRUE,FALSE
"summofe","sum","mofe","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"summotorvej","sum","motorvej","unrelated","word","word",0.0457100076431653,-0.556916971072478,0.344518354633809,0.0507964601384754,46,51,52,0,0.980769230769231,48,52,0,0.923076923076923,TRUE,TRUE,FALSE
"sundmystetimeter","sund","mystetimeter","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sundnormal","sund","normal","related","word","word",0.428142005875658,-0.783633772591728,0.432542295346564,0.0549329264419676,62,68,70,0,0.971428571428571,67,70,0,0.957142857142857,TRUE,TRUE,TRUE
"sundundskylde","sund","undskylde","unrelated","word","word",0.0812040789605253,-0.418652595181109,0.552599693988086,0.077379434593149,51,53,53,1,1,53,53,1,1,TRUE,TRUE,TRUE
"supermanbatman","superman","batman","related","word","word",0.488611002002808,-0.131122694427804,1.23125604899729,0.169126025255502,53,60,61,3,0.983606557377049,60,63,1,0.952380952380952,FALSE,TRUE,TRUE
"supermanbemærkelsesværdig","superman","bemærkelsesværdig","unrelated","word","word",0.146849081687217,1.87377394912974,2.38407927975388,0.33383787341832,51,53,59,0,0.898305084745763,54,59,0,0.915254237288136,FALSE,TRUE,TRUE
"supermanstoltlig","superman","stoltlig","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"supersiskspiokelig","supersisk","spiokelig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"supersisktiltrække","supersisk","tiltrække","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"suppesalat","suppe","salat","related","word","word",0.472432406415682,-0.66254605871802,0.354059230453439,0.038863049423241,83,91,93,0,0.978494623655914,91,93,0,0.978494623655914,TRUE,TRUE,TRUE
"suppeudgraf","suppe","udgraf","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"suppeulykke","suppe","ulykke","unrelated","word","word",0.101519194871435,-0.685100911999263,0.365052838188846,0.0538241045624606,46,49,51,1,0.96078431372549,49,51,1,0.96078431372549,TRUE,TRUE,FALSE
"susidreng","susi","dreng","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"susimenke","susi","menke","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svægebarnfletlægge","svægebarn","fletlægge","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svægebarnminut","svægebarn","minut","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sværdgilets","sværd","gilets","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sværdindivid","sværd","individ","unrelated","word","word",0.115840765228003,0.0674852091433968,0.983495305792178,0.141955319886462,48,56,57,1,0.982456140350877,52,57,1,0.912280701754386,FALSE,TRUE,FALSE
"sværdkniv","sværd","kniv","related","word","word",0.442926705986539,-0.652057830764843,0.614183660425978,0.0728901902955913,71,79,82,0,0.963414634146341,77,81,1,0.950617283950617,TRUE,TRUE,TRUE
"sværgeed","sværge","ed","related","word","word",0.195419875916358,-0.11009903015849,0.585154423408324,0.0949245821462503,38,38,51,1,0.745098039215686,47,52,0,0.903846153846154,FALSE,TRUE,FALSE
"sværgesovs","sværge","sovs","unrelated","word","word",0.103958741644747,-0.577080350595881,0.448126351904753,0.0462207040363007,94,104,108,1,0.962962962962963,95,108,1,0.87962962962963,TRUE,TRUE,TRUE
"sværgetidge","sværge","tidge","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sværnehest","sværne","hest","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sværnetande","sværne","tande","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sværthårdt","svært","hårdt","related","word","word",0.440450528608027,-0.711862522204003,0.509837224817293,0.0713914912007766,51,57,57,0,1,56,57,0,0.982456140350877,TRUE,TRUE,TRUE
"sværthjemtelig","svært","hjemtelig","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sværtsølvfarvet","svært","sølvfarvet","unrelated","word","word",0.0766992613043976,0.473560541633567,1.18928847129827,0.128996446278591,85,96,112,1,0.857142857142857,107,112,1,0.955357142857143,FALSE,TRUE,TRUE
"svåfastevne","svåfast","evne","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svåfasthimme","svåfast","himme","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svandikeropmærkve","svandiker","opmærkve","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svandikertrofast","svandiker","trofast","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svaninfekment","svan","infekment","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svanoverflade","svan","overflade","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svappelighvorlighed","svappelig","hvorlighed","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svappeligpersonlighed","svappelig","personlighed","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svarabis","svar","abis","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svarkloster","svar","kloster","unrelated","word","word",0.11692873597975,-0.0406108396329411,0.967229469116299,0.127003451346464,58,63,69,0,0.91304347826087,63,69,0,0.91304347826087,FALSE,TRUE,TRUE
"svartilbagemelding","svar","tilbagemelding","related","word","word",0.284401399351491,0.494105038308597,1.17489222906012,0.162928237500786,52,53,53,0,1,53,53,0,1,FALSE,TRUE,TRUE
"svidagbiolosteds","svidag","biolosteds","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svidaginvestere","svidag","investere","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svinehjemfrumrage","svinehjem","frumrage","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svinehjemværdsætte","svinehjem","værdsætte","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svinekødkød","svinekød","kød","related","word","word",0.593712250668363,-0.92304351723916,0.257868169107483,0.0299765657659368,74,85,88,1,0.965909090909091,84,88,1,0.954545454545455,TRUE,TRUE,TRUE
"svinekødkriminel","svinekød","kriminel","unrelated","word","word",0.137658044441811,-0.235021520108891,0.887820873422029,0.118640054613272,56,58,62,0,0.935483870967742,60,62,0,0.967741935483871,FALSE,TRUE,TRUE
"svinekødviling","svinekød","viling","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svøngeforberede","svønge","forberede","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svøngejurisse","svønge","jurisse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svulstarbejde","svulst","arbejde","unrelated","word","word",0.109781056434804,-0.562095253599764,0.619277837613203,0.0792904021395852,61,64,66,0,0.96969696969697,48,64,2,0.75,TRUE,TRUE,TRUE
"svulstforsvarsdelse","svulst","forsvarsdelse","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"svulstkræft","svulst","kræft","related","word","word",0.506510919293009,-0.533323509367826,0.787993767741286,0.112570538248755,49,52,52,0,1,34,52,0,0.653846153846154,FALSE,TRUE,FALSE
"sydcigastol","syd","cigastol","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sydligbrud","sydlig","brud","unrelated","word","word",0.0742516869141463,-0.371610585171784,0.806773951293314,0.097835712269978,68,69,72,0,0.958333333333333,66,72,0,0.916666666666667,FALSE,TRUE,TRUE
"sydligslikme","sydlig","slikme","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sydligvestlig","sydlig","vestlig","related","word","word",0.49031804523457,-0.32470841905465,0.951521184247143,0.118940148030893,64,70,72,0,0.972222222222222,61,72,0,0.847222222222222,FALSE,TRUE,TRUE
"sydnord","syd","nord","related","word","word",0.697336644688437,-0.815141567197503,0.35100268286012,0.0491502066249426,51,58,59,0,0.983050847457627,56,59,0,0.949152542372881,TRUE,TRUE,TRUE
"sydstilling","syd","stilling","unrelated","word","word",0.078556293140953,-0.508199056817875,0.602161090457788,0.0897648754446009,45,51,52,2,0.980769230769231,52,52,2,1,TRUE,TRUE,FALSE
"sympbadkniv","sympbad","kniv","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sympbadvidnesvisk","sympbad","vidnesvisk","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"symptomlandsby","symptom","landsby","unrelated","word","word",0.143191316822214,-0.217382425155219,0.916330719186246,0.121370968733487,57,61,61,0,1,60,61,0,0.983606557377049,FALSE,TRUE,TRUE
"symptommonimand","symptom","monimand","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"symptomsyndrom","symptom","syndrom","related","word","word",0.473295210602688,-0.286830302489604,0.772114821752092,0.110302117393156,49,52,53,1,0.981132075471698,50,53,1,0.943396226415094,FALSE,TRUE,FALSE
"syncowboy","syn","cowboy","unrelated","word","word",0.0573047193669913,-0.156551487153353,0.821726877375857,0.121157018225352,46,49,51,0,0.96078431372549,46,51,0,0.901960784313726,FALSE,TRUE,FALSE
"syndforbrydelse","synd","forbrydelse","related","word","word",0.455784286611818,0.123696713629756,1.36536992894237,0.193092467116668,50,54,54,0,1,53,54,0,0.981481481481482,FALSE,TRUE,TRUE
"syndkorrekt","synd","korrekt","unrelated","word","word",0.115778488359339,-0.492152571860145,0.916917287026602,0.132345610622358,48,51,51,0,1,48,51,0,0.941176470588235,FALSE,TRUE,FALSE
