"word_combo","en_cue","en_target","type","cue_type","target_type","en_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"dryunable","dry","unable","unrelated","word","word",0.136784295961628,0.0748204535705995,1.1641785916384,0.0779591646939093,223,251,269,2,0.933085501858736,254,270,1,0.940740740740741,TRUE,TRUE,TRUE
"drywet","dry","wet","related","word","word",0.57921391433793,-0.610923834549536,0.597587474701637,0.0368488222758738,263,289,302,2,0.956953642384106,277,301,3,0.920265780730897,TRUE,TRUE,TRUE
"duberreasonable","duber","reasonable","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"duberrefillly","duber","refillly","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dudebilizedogy","dude","bilizedogy","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dudebro","dude","bro","related","word","word",0.7448984684786,-0.491449306565665,0.687603174673949,0.0441097642215162,243,280,302,6,0.927152317880795,282,303,5,0.930693069306931,TRUE,TRUE,TRUE
"dudedemocracy","dude","democracy","unrelated","word","word",0.142468430499148,-0.180174923154736,0.655984814925395,0.0404497565363574,263,286,297,5,0.962962962962963,290,299,3,0.96989966555184,TRUE,TRUE,TRUE
"dufletcracy","duflet","cracy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dufletmeat","duflet","meat","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dullerymurderer","dullery","murderer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dullerystie","dullery","stie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dusyjayard","dusy","jayard","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dusymap","dusy","map","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dvdthat","dvd","that","unrelated","word","word",0.140534259712137,-0.0675547114733641,0.911600465288132,0.0577703321642487,249,285,304,0,0.9375,170,303,1,0.561056105610561,TRUE,TRUE,TRUE
"dvdvicny","dvd","vicny","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dvdvideo","dvd","video","related","word","word",0.614294835546007,-0.247631258301544,0.742495601752995,0.0458715314691223,262,310,316,1,0.981012658227848,179,312,5,0.573717948717949,TRUE,TRUE,TRUE
"dynastyempire","dynasty","empire","related","word","word",0.626830351355654,-0.34581220256087,0.916282267169205,0.0558667158268817,269,293,298,3,0.983221476510067,273,298,3,0.916107382550336,TRUE,TRUE,TRUE
"dynastyspatt","dynasty","spatt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dynastytell","dynasty","tell","unrelated","word","word",0.0922280815796906,-0.469247587299536,0.67624338339107,0.0420197192897569,259,296,304,3,0.973684210526316,279,305,2,0.914754098360656,TRUE,TRUE,TRUE
"dynaziofootball","dynazio","football","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dynazioporttic","dynazio","porttic","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"earthquakediequator","earthquake","diequator","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"earthquakedisgusting","earthquake","disgusting","unrelated","word","word",0.0852137634970318,-0.220631971565318,0.937513260630533,0.0594124888449844,249,285,294,3,0.969387755102041,280,294,3,0.952380952380952,TRUE,TRUE,TRUE
"earthquakeexplosion","earthquake","explosion","related","word","word",0.518166608019714,-0.337452330599768,0.793639884238105,0.0475139770363598,279,303,309,8,0.980582524271845,291,309,8,0.941747572815534,TRUE,TRUE,TRUE
"earthsublecute","earthsuble","cute","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"earthsubletriantoni","earthsuble","triantoni","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"efsgarage","efs","garage","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"efssysrou","efs","sysrou","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eircake","eir","cake","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eirhiws","eir","hiws","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eliminatefingernight","eliminate","fingernight","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eliminateremove","eliminate","remove","related","word","word",0.51589160412235,-0.434002256525401,0.778857412700978,0.0496581349134905,246,278,286,5,0.972027972027972,269,285,6,0.943859649122807,TRUE,TRUE,TRUE
"eliminateworker","eliminate","worker","unrelated","word","word",0.0975933586823306,-0.443358256685694,0.837564916327007,0.0528666287416687,251,289,294,7,0.982993197278912,271,292,9,0.928082191780822,TRUE,TRUE,TRUE
"elsewherecober","elsewhere","cober","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"elsewherecriminal","elsewhere","criminal","unrelated","word","word",0.149745345397126,-0.35365496405436,0.749262189974466,0.0451822100680962,275,306,311,7,0.983922829581994,289,312,6,0.926282051282051,TRUE,TRUE,TRUE
"elsewheresomewhere","elsewhere","somewhere","related","word","word",0.477330665872073,-0.664493133317346,0.511280650799044,0.0575235674191588,79,85,86,1,0.988372093023256,84,86,1,0.976744186046512,TRUE,TRUE,TRUE
"embassyempana","embassy","empana","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"embassyharmony","embassy","harmony","unrelated","word","word",0.0822271410558886,-0.251199272385553,0.806370691826169,0.0503981682391356,256,294,302,0,0.973509933774834,235,299,3,0.785953177257525,TRUE,TRUE,TRUE
"embassyministry","embassy","ministry","related","word","word",0.411604797126626,-0.0859902910430917,0.90220559915001,0.0609654046346965,219,250,268,5,0.932835820895522,207,267,6,0.775280898876405,TRUE,TRUE,TRUE
"emgaerycreepy","emgaery","creepy","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emgaeryeree","emgaery","eree","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emllerfree","emller","free","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emllermotding","emller","motding","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emptyclaskle","empty","claskle","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emptyfull","empty","full","related","word","word",0.445434104381791,-0.5254281773117,0.818504055741828,0.0510568802082396,257,287,295,3,0.972881355932203,281,294,4,0.95578231292517,TRUE,TRUE,TRUE
"emptytennis","empty","tennis","unrelated","word","word",0.0675010721495135,-0.420893447021248,0.603295732782909,0.0374869728308839,259,284,302,5,0.940397350993378,280,302,5,0.927152317880795,TRUE,TRUE,TRUE
"enableexaggerate","enable","exaggerate","unrelated","word","word",0.101465779131526,0.135682466005695,1.015285058772,0.06447066570272,248,283,303,4,0.933993399339934,274,301,6,0.910299003322259,TRUE,TRUE,TRUE
"enableprovide","enable","provide","related","word","word",0.439388196637105,-0.357442919244567,0.805229858518796,0.0490047286097154,270,304,314,3,0.968152866242038,279,313,4,0.891373801916933,TRUE,TRUE,TRUE
"enablesnith","enable","snith","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"endanattacker","endan","attacker","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"endancigapults","endan","cigapults","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enddisappearance","end","disappearance","unrelated","word","word",0.135992148978431,0.17500020169002,1.3675228480949,0.0882732202704947,240,274,286,5,0.958041958041958,264,285,6,0.926315789473684,TRUE,TRUE,TRUE
"endfinish","end","finish","related","word","word",0.329835249917398,-0.408912622161183,0.839256729286612,0.0553389499457606,230,272,280,3,0.971428571428571,261,279,4,0.935483870967742,TRUE,TRUE,TRUE
"endpidas","end","pidas","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enegantbookter","enegant","bookter","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enegantlizard","enegant","lizard","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enemycorporaphers","enemy","corporaphers","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enemyliver","enemy","liver","unrelated","word","word",0.0933948608612383,-0.436688813267812,0.689740432708311,0.0437985612755609,248,290,304,2,0.953947368421053,283,302,4,0.937086092715232,TRUE,TRUE,TRUE
"enemyopponent","enemy","opponent","related","word","word",0.559187746333444,-0.10456858298833,0.892393686140041,0.0562155182164471,252,290,305,2,0.950819672131147,285,304,3,0.9375,TRUE,TRUE,TRUE
"engagementfantastic","engagement","fantastic","unrelated","word","word",0.147857011165365,-0.277744591178659,0.827880436535917,0.0511466241787403,262,296,303,4,0.976897689768977,298,303,4,0.983498349834984,TRUE,TRUE,TRUE
"engagementflree","engagement","flree","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engagementwedding","engagement","wedding","related","word","word",0.622551010519912,-0.459507811774653,0.781892847527814,0.0475844833492146,270,306,315,6,0.971428571428571,307,317,4,0.968454258675079,TRUE,TRUE,TRUE
"enggionhundred","enggion","hundred","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enggionprade","enggion","prade","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engiboromeeting","engiboro","meeting","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engiboropiess","engiboro","piess","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engineerarchitect","engineer","architect","related","word","word",0.605219429866958,-0.0728248377475654,1.00957382912595,0.0655788672755777,237,273,293,6,0.931740614334471,275,295,4,0.932203389830508,TRUE,TRUE,TRUE
"engineerproef","engineer","proef","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engineervoter","engineer","voter","unrelated","word","word",0.133951805903238,-0.138274753815913,0.861167082443783,0.0579283667445112,221,263,295,3,0.891525423728814,277,295,3,0.938983050847458,TRUE,TRUE,TRUE
"englishfrench","english","french","related","word","word",0.687750321425014,-0.478078256657625,0.692795123343787,0.0429653296243223,260,294,307,2,0.957654723127036,293,305,4,0.960655737704918,TRUE,TRUE,TRUE
"englishkarth","english","karth","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"englishreduce","english","reduce","unrelated","word","word",0.107480787781818,-0.278901761071699,0.825076403348064,0.0512677531681498,259,288,294,4,0.979591836734694,290,296,2,0.97972972972973,TRUE,TRUE,TRUE
"enjustmentbag","enjustment","bag","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enjustmentflurtive","enjustment","flurtive","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enoughdiank","enough","diank","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enoughnation","enough","nation","unrelated","word","word",0.125974832389146,-0.352659993383995,0.69519715676484,0.043281084486384,258,299,305,3,0.980327868852459,294,304,4,0.967105263157895,TRUE,TRUE,TRUE
"enoughsufficient","enough","sufficient","related","word","word",0.628910853004684,-0.160867578145963,0.726105039165524,0.0437857813326974,275,305,313,3,0.97444089456869,301,313,3,0.961661341853035,TRUE,TRUE,TRUE
"enourkmicrophone","enourk","microphone","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enourkriv","enourk","riv","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entateperforvices","entate","perforvices","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entatewet","entate","wet","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entergo","enter","go","related","word","word",0.349466318508558,-0.647007086463202,0.431446473708814,0.0427195665868733,102,109,110,3,0.990909090909091,105,110,3,0.954545454545455,TRUE,TRUE,TRUE
"enterideence","enter","ideence","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enterneck","enter","neck","unrelated","word","word",0.120856083024783,-0.391094079797079,0.822096727167458,0.0523087621188908,247,277,285,2,0.971929824561404,265,282,5,0.939716312056738,TRUE,TRUE,TRUE
"enthusiasmeffecless","enthusiasm","effecless","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enthusiasmpassion","enthusiasm","passion","related","word","word",0.599967820552048,-0.33384930031459,0.636433023678321,0.0400915120667076,252,289,299,5,0.966555183946488,262,299,5,0.876254180602007,TRUE,TRUE,TRUE
"enthusiasmspend","enthusiasm","spend","unrelated","word","word",0.142178517921097,-0.239114664046541,0.993006419190227,0.063183485406788,247,283,291,5,0.972508591065292,260,291,5,0.893470790378007,TRUE,TRUE,TRUE
"enthusicochametal","enthusicocha","metal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enthusicochawaoy","enthusicocha","waoy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"envekledinvestigate","envekled","investigate","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"envekledulk","envekled","ulk","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"envelopehammer","envelope","hammer","unrelated","word","word",0.147374224519192,-0.234216911200917,1.02294315681696,0.0633185918136756,261,287,292,3,0.982876712328767,267,290,5,0.920689655172414,TRUE,TRUE,TRUE
"envelopeneckwall","envelope","neckwall","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"envelopepackage","envelope","package","related","word","word",0.493887248726352,-0.351806266058908,0.678634357871165,0.0414541912111091,268,296,305,3,0.970491803278689,284,303,5,0.937293729372937,TRUE,TRUE,TRUE
"environhousedruy","environhouse","druy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"environhouseenergy","environhouse","energy","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"environmentatmosphere","environment","atmosphere","related","word","word",0.587638973968251,-0.205139807416408,0.720815697942574,0.0460512257099586,245,278,286,7,0.972027972027972,279,287,6,0.97212543554007,TRUE,TRUE,TRUE
"environmentjuare","environment","juare","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"environmentlove","environment","love","unrelated","word","word",0.109784059158653,-0.478139120646556,0.827919113314636,0.050573209022807,268,305,317,2,0.962145110410095,301,317,2,0.949526813880126,TRUE,TRUE,TRUE
"eopcargo","eop","cargo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eopdead","eop","dead","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eopinjecness","eop","injecness","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eopjamnel","eop","jamnel","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"equipmentconteen","equipment","conteen","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"equipmentequip","equipment","equip","related","word","word",0.539157300837223,0.00189991396301623,1.0517069314986,0.0678873905130831,240,270,305,0,0.885245901639344,283,305,0,0.927868852459016,TRUE,TRUE,TRUE
"equipmenthonest","equipment","honest","unrelated","word","word",0.0688258404290538,-0.483193727372468,0.763390356214675,0.0465447314912967,269,294,299,4,0.983277591973244,283,298,5,0.949664429530201,TRUE,TRUE,TRUE
"erecicalscience","erecical","science","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erecicalsurrism","erecical","surrism","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erheibuiple","erhei","buiple","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erheihear","erhei","hear","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eronebackever","erone","backever","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eronedeaf","erone","deaf","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"errorcheese","error","cheese","unrelated","word","word",0.147227841093769,-0.602265385568476,0.426529375494418,0.0377002267234208,128,145,146,1,0.993150684931507,129,146,1,0.883561643835616,TRUE,TRUE,TRUE
"errormistake","error","mistake","related","word","word",0.620022416387619,-0.420992181148242,0.848755419974782,0.0534665658374156,252,279,284,2,0.982394366197183,263,283,3,0.929328621908127,TRUE,TRUE,TRUE
"errorwealgo","error","wealgo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"escalfdonation","escalf","donation","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"escalfraforming","escalf","raforming","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"escortaccompany","escort","accompany","related","word","word",0.630246930489004,-0.119180902991878,0.755652848573389,0.047601655114827,252,292,304,6,0.960526315789474,247,302,8,0.817880794701987,TRUE,TRUE,TRUE
"escortlandlord","escort","landlord","unrelated","word","word",0.0610504506792059,-0.238238588792971,0.648464282935417,0.0403716228454369,258,291,303,6,0.96039603960396,258,304,5,0.848684210526316,TRUE,TRUE,TRUE
"escortsolv","escort","solv","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"espionageblack","espionage","black","unrelated","word","word",0.104839599993819,-0.0370131802606316,1.22992693911889,0.0759851400591627,262,284,302,3,0.940397350993378,124,300,5,0.413333333333333,TRUE,TRUE,TRUE
"espionageposilenc","espionage","posilenc","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"espionagesabotage","espionage","sabotage","related","word","word",0.503122151614321,0.0227856218768885,0.718242420016129,0.0471549250504262,232,262,309,3,0.84789644012945,150,308,4,0.487012987012987,TRUE,TRUE,TRUE
"espitwinefather","espitwine","father","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"espitwinerayamary","espitwine","rayamary","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"esshconnection","essh","connection","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"esshnors","essh","nors","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eternalforever","eternal","forever","related","word","word",0.48700459218081,-0.415404711771913,0.921915771577208,0.0565262827245622,266,292,302,2,0.966887417218543,262,301,3,0.870431893687708,TRUE,TRUE,TRUE
"eternalheadister","eternal","headister","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eternaltransfer","eternal","transfer","unrelated","word","word",0.126300210914665,-0.301170768200925,0.717704259652574,0.0451216802102257,253,284,298,9,0.953020134228188,245,299,8,0.819397993311037,TRUE,TRUE,TRUE
"eudstation","eud","station","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eudsteamment","eud","steamment","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"evidatesblin","evidates","blin","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"evidatesknowledge","evidates","knowledge","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"evidencedoor","evidence","door","unrelated","word","word",0.142709233800692,-0.526867152456835,0.611965040440747,0.038626890841772,251,290,303,1,0.957095709570957,286,302,2,0.947019867549669,TRUE,TRUE,TRUE
"evidenceinjecness","evidence","injecness","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"evidenceproof","evidence","proof","related","word","word",0.618156418408954,-0.435059144489361,0.835989245280427,0.0514515813221274,264,311,315,2,0.987301587301587,302,314,3,0.961783439490446,TRUE,TRUE,TRUE
"evilaseek","evil","aseek","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"evilbreakfast","evil","breakfast","unrelated","word","word",0.0869581924949485,-0.482566125097886,0.515664184313343,0.0329445762767604,245,282,292,5,0.965753424657534,264,293,4,0.901023890784983,TRUE,TRUE,TRUE
"evilcruelty","evil","cruelty","related","word","word",0.41581720711715,-0.044198840124165,1.15405710604452,0.0729889801000631,250,283,304,5,0.930921052631579,281,305,4,0.921311475409836,TRUE,TRUE,TRUE
