"word_combo","he_cue","he_target","type","cue_type","target_type","he_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"שוםדלם","שום","דלם","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שוםיפהפה","שום","יפהפה","unrelated","word","word",0.129985638505665,-0.411741563698853,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"שומר אמוניםגרעיני","שומר אמונים","גרעיני","unrelated","word","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שומר אמוניםטעול","שומר אמונים","טעול","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שומר אמוניםנאמן","שומר אמונים","נאמן","related","word","word",NA,-0.339016789070064,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"שומרמחריד","שומר","מחריד","unrelated","word","word",0.124209813274712,-0.996033363773153,0.708709179317936,0.501133066584865,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"שומרסיור","שומר","סיור","related","word","word",0.135769867517644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שומרשיס","שומר","שיס","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שונחיםהסטפה","שונחים","הסטפה","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שונחיםהרצאה","שונחים","הרצאה","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שוסללהבוים","שוסל","להבוים","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שוסלמיליארד","שוסל","מיליארד","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שועלארנב","שועל","ארנב","related","word","word",0.450815570131082,NA,NA,NA,NA,0,1,0,0,1,1,0,1,FALSE,FALSE,NA
"שועללתקן","שועל","לתקן","unrelated","word","word",0.072054498222597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שועלמגזה","שועל","מגזה","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שוףלאכסף","שוף","לאכסף","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שופקהאשמה","שופק","האשמה","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שופקקבלט","שופק","קבלט","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שוףשמאל","שוף","שמאל","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שורזוניםלהתפנפץ","שורזונים","להתפנפץ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שורזוניםמערכת","שורזונים","מערכת","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שוריןחור","שורין","חור","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שוריןלשימד","שורין","לשימד","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שושלתאימפריה","שושלת","אימפריה","related","word","word",0.379974653362242,-0.298224084407734,0.440226457610953,0.146742152536984,9,9,9,0,1,7,9,0,0.777777777777778,FALSE,FALSE,FALSE
"שושלתסיפר","שושלת","סיפר","unrelated","word","word",0.055711580297782,0.544765294851598,0.823700760031079,0.311329623682447,7,7,8,0,0.875,6,8,0,0.75,FALSE,FALSE,FALSE
"שושלתסמינה","שושלת","סמינה","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שחמיןהלגם","שחמין","הלגם","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שחמיןמשרד","שחמין","משרד","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שטםיכולת","שטם","יכולת","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שטםכתאה","שטם","כתאה","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיגותסניין","שיגות","סניין","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיגותשר","שיגות","שר","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שידהארון","שידה","ארון","related","word","word",0.320200619043833,-1.20261330456807,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"שידהלהמשיך","שידה","להמשיך","unrelated","word","word",0.095556345610915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שידהצגל","שידה","צגל","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיהומחלה","שיהו","מחלה","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיהופית","שיהו","פית","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיוריתהוקפה","שיורית","הוקפה","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיוריתמשקיע","שיורית","משקיע","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיחדריר","שיח","דריר","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיחהגיעצה","שיחה","גיעצה","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיחהדיון","שיחה","דיון","related","word","word",0.377912221583216,0.0989681888338615,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"שיחהיער","שיחה","יער","unrelated","word","word",0.0843168071630637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיחהלדבר","שיחה","לדבר","related","word","word",0.310501812129174,-0.781228128621577,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"שיחהערפד","שיחה","ערפד","unrelated","word","word",0.0450631103669137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיחהקלרדי","שיחה","קלרדי","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיחלבחון","שיח","לבחון","unrelated","word","word",0.0634303699230294,1.37628338264764,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"שיחעץ","שיח","עץ","related","word","word",0.431886278597212,-0.824940004082133,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"שיטהטכניקה","שיטה","טכניקה","related","word","word",0.513659225834774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיטהמגזין","שיטה","מגזין","unrelated","word","word",0.0683466151998476,-1.28297753474054,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"שיטהענל","שיטה","ענל","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיללהרשים","שיל","להרשים","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שילמנטיחמבר","שילמנט","יחמבר","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שילמנטפסקה","שילמנט","פסקה","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שילרווף","שיל","רווף","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שימומךבשר","שימומך","בשר","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שימומךטבמן","שימומך","טבמן","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שימועטוש המיר","שימוע","טוש המיר","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שימועמשפט","שימוע","משפט","related","word","word",0.56749496928335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שימועשטיח","שימוע","שטיח","unrelated","word","word",0.0796577384623117,-0.659385435721319,0.504377335664955,0.205911185033936,6,6,7,0,0.857142857142857,7,7,0,1,FALSE,FALSE,FALSE
"שימושידאגה","שימושי","דאגה","unrelated","word","word",0.118213958930986,-0.875356996502734,NA,NA,1,1,2,0,0.5,2,2,0,1,FALSE,FALSE,FALSE
"שימושיטורנוף","שימושי","טורנוף","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שימושיפונקציונלי","שימושי","פונקציונלי","related","word","word",0.311430982176361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שינגדותמאדית","שינגדות","מאדית","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שינגדותפיצוץ","שינגדות","פיצוץ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שינוילמוגה","שינוי","למוגה","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שינוירביעי","שינוי","רביעי","unrelated","word","word",0.0373001517513038,-0.806872018141266,0.359151233799037,0.135746406813467,7,8,8,1,1,5,8,1,0.625,FALSE,FALSE,FALSE
"שינוישיפור","שינוי","שיפור","related","word","word",0.501432866268566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיסחזרה","שיס","חזרה","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיסלהקשיל","שיס","להקשיל","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיעולחום","שיעול","חום","related","word","word",0.353073501357983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיעולמידע","שיעול","מידע","unrelated","word","word",0.137048925216148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיעולסוגל","שיעול","סוגל","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיערהנלב","שיער","הנלב","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיערווטסון","שיער","ווטסון","unrelated","word","word",0.115532754305788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיערזקן","שיער","זקן","related","word","word",0.346102333236168,-0.847655139529512,0.21015742555669,0.148603740727843,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"שיפשעאשה","שיפשע","אשה","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיפשעעקים","שיפשע","עקים","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיץגד אדוש","שיץ","גד אדוש","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שיץלעד","שיץ","לעד","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שירועםטיא","שירועם","טיא","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שירועםראשוני","שירועם","ראשוני","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שירותבכבדיח","שירות","בכבדיח","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שירותיםביולחרי","שירותים","ביולחרי","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שירותיםכיור","שירותים","כיור","related","word","word",0.432680218797502,0.263657105908405,0.896528568979547,0.633941430652909,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"שירותיםתיק","שירותים","תיק","unrelated","word","word",0.116795253407314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שירותמשימה","שירות","משימה","unrelated","word","word",0.148031203058024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שירותתחזוקה","שירות","תחזוקה","related","word","word",0.394752948141047,-0.673693546366471,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"שכבהלתת","שכבה","לתת","unrelated","word","word",0.0839478357312029,0.0181571058963468,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"שכבהמשטח","שכבה","משטח","related","word","word",0.178990910813092,NA,NA,NA,NA,0,0,1,NA,0,0,1,NA,FALSE,FALSE,NA
"שכבהשבח מזנים","שכבה","שבח מזנים","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שכבלהילד","שכבלה","ילד","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שכבלהמכשור","שכבלה","מכשור","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שכיר חרבחול","שכיר חרב","חול","unrelated","word","word",NA,-1.01683065868948,0.123269617114133,0.0871647821756728,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"שכיר חרבמתנקש","שכיר חרב","מתנקש","related","word","word",NA,0.262306826408118,2.23215753369313,1.57837372875105,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"שכיר חרבמתתיר","שכיר חרב","מתתיר","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שלבחתג","שלב","חתג","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שלבצרפתית","שלב","צרפתית","unrelated","word","word",0.0909667858092767,-0.711042282877059,0.328455601529299,0.232253183160074,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"שלבתקופה","שלב","תקופה","related","word","word",0.26684035275257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שלוםלהתראות","שלום","להתראות","related","word","word",0.595937080467743,0.173491841413902,0.616311835494019,0.435798278203349,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"שלוםמכונית","שלום","מכונית","unrelated","word","word",0.0908432780209137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שלוםשמבות","שלום","שמבות","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שלישיגלוצה","שלישי","גלוצה","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שלישיפשוט","שלישי","פשוט","unrelated","word","word",0.106151063091839,-0.338116249243712,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"שלישירביעי","שלישי","רביעי","related","word","word",0.76277907944395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שלסטלחתה","שלסט","לחתה","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שלסטעבה","שלסט","עבה","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שלסירמטורף","שלסיר","מטורף","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שלסירעיבי","שלסיר","עיבי","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שלרהבוטא","שלרה","בוטא","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שלרההגדרה","שלרה","הגדרה","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שלשולבחילה","שלשול","בחילה","related","word","word",0.471513392841288,-0.543193426043581,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"שלשולנולו","שלשול","נולו","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שלשולתדמית","שלשול","תדמית","unrelated","word","word",0.124359227084807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שםאירובה","שם","אירובה","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שמבהצינור","שמבה","צינור","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שמבהתחס","שמבה","תחס","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שמגםרחב","שמגם","רחב","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שמגםתכרין","שמגם","תכרין","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שמחוףחוט","שמחוף","חוט","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שמחוףליז","שמחוף","ליז","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שמייםמצחיק","שמיים","מצחיק","unrelated","word","word",0.0744615127440644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שמייםפרספקטשה","שמיים","פרספקטשה","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שמייםשמיימי","שמיים","שמיימי","related","word","word",0.420599314423377,NA,NA,NA,NA,1,2,0,0.5,2,2,0,1,FALSE,FALSE,NA
"שמיכהמגבת","שמיכה","מגבת","related","word","word",0.557374359276193,-0.383015467197839,NA,NA,1,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"שמיכהמנזר","שמיכה","מנזר","unrelated","word","word",0.1117819310998,1.0846483042338,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"שמיכהשרן","שמיכה","שרן","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שםפיננסי","שם","פיננסי","unrelated","word","word",0.131431680154302,0.194651257505409,NA,NA,1,2,3,0,0.666666666666667,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"שמרניליברלי","שמרני","ליברלי","related","word","word",0.409707593625649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שמרניצעצוע","שמרני","צעצוע","unrelated","word","word",0.103354428435742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שמרנירשח","שמרני","רשח","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שםתואר","שם","תואר","related","word","word",0.203136245749821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שנאהאהבה","שנאה","אהבה","related","word","word",0.562705878269329,-1.14884790697805,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"שנאההצליח","שנאה","הצליח","unrelated","word","word",0.0638795266833818,-0.756936751232788,0.447889376973536,0.316705615679405,2,2,2,0,1,1,2,0,0.5,FALSE,FALSE,FALSE
"שנאהמשקוד","שנאה","משקוד","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שנודת במטלהכיית","שנודת במט","להכיית","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שנודת במטשף","שנודת במט","שף","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שנוןטניס","שנון","טניס","unrelated","word","word",0.123403816026502,1.06362208824429,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"שנוןמלחב","שנון","מלחב","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שנוןמצחיק","שנון","מצחיק","related","word","word",0.451503676494335,-0.585646372475589,0.507060358957208,0.358545818289527,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"שניהדקה","שניה","דקה","related","word","word",0.678113003821231,-1.14956259376057,0.150355766364345,0.106317581986728,2,2,3,1,0.666666666666667,3,3,1,1,FALSE,FALSE,FALSE
"שניהמסורתי","שניה","מסורתי","unrelated","word","word",0.040879493793683,-0.868711531118047,1.24381093219891,0.879507144671814,2,2,2,0,1,1,2,0,0.5,FALSE,FALSE,FALSE
"שניהרינר","שניה","רינר","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שניואינוס","שניו","אינוס","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שניופציעה","שניו","פציעה","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שנשופמבה","שנשופ","מבה","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שנשופסגן","שנשופ","סגן","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שסתוםאיוורור","שסתום","איוורור","related","word","word",0.369766169196056,-0.304323568498981,NA,NA,1,1,2,0,0.5,2,2,0,1,FALSE,FALSE,FALSE
"שסתוםלארגן","שסתום","לארגן","unrelated","word","word",-0.00484597813439518,-0.673104770355537,NA,NA,1,1,1,0,1,0,1,0,0,FALSE,FALSE,FALSE
"שסתוםמשדת","שסתום","משדת","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שעבקטיפול","שעבק","טיפול","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שעבקלם","שעבק","לם","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שפהלחי","שפה","לחי","related","word","word",0.23410450979527,NA,NA,NA,NA,0,1,0,0,1,1,0,1,FALSE,FALSE,NA
"שפהסופר","שפה","סופר","unrelated","word","word",0.107946174402042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שפהקפמית","שפה","קפמית","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שפמדביוכן","שפמד","ביוכן","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שפמדסם","שפמד","סם","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שפעתבחירות","שפעת","בחירות","unrelated","word","word",0.0989406165539137,-1.0104347022059,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"שפעתהרש","שפעת","הרש","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שפעתמחלה","שפעת","מחלה","related","word","word",0.486046135233734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שפתוןבושם","שפתון","בושם","related","word","word",0.438842261445431,-0.890778918644175,NA,NA,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE
"שפתוןלהתרכז","שפתון","להתרכז","unrelated","word","word",0.124223101841706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שפתוןלין","שפתון","לין","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"שצהחיל הים","שצה","חיל הים","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
