"word_combo","zh_cue","zh_target","type","cue_type","target_type","zh_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"半疤生点","半疤","生点","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"华理出枢","华理","出枢","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"华理解雇","华理","解雇","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"华盛顿波士顿","华盛顿","波士顿","related","word","word",0.931218137586501,-0.556637208585366,0.45780266777165,0.114450666942912,16,17,17,1,1,16,17,1,0.941176470588235,FALSE,FALSE,FALSE
"华盛顿生物的","华盛顿","生物的","unrelated","word","word",NA,-0.366804994266688,0.889516592746587,0.102712528854176,75,79,80,0,0.9875,79,80,0,0.9875,FALSE,TRUE,TRUE
"华盛顿芳视","华盛顿","芳视","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"协坏简单","协坏","简单","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"协坏贬觉","协坏","贬觉","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"协节信仰","协节","信仰","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"协节兜肋","协节","兜肋","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"卓越炸开","卓越","炸开","unrelated","word","word",NA,0.390037224627525,1.26551938086164,0.478321365870335,7,10,12,1,0.833333333333333,8,12,1,0.666666666666667,FALSE,FALSE,FALSE
"卓越禁君","卓越","禁君","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"卓越非凡","卓越","非凡","related","word","word",0.83026392797006,-0.400354869919661,0.568502745913539,0.0773634247144047,54,56,57,2,0.982456140350877,52,57,2,0.912280701754386,TRUE,TRUE,TRUE
"单元可怕","单元","可怕","unrelated","word","word",0.886864494007691,-0.568147554842001,0.369891420336211,0.102589421721262,13,15,17,0,0.88235294117647,15,17,0,0.88235294117647,FALSE,FALSE,FALSE
"单元通剪","单元","通剪","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"单元部门","单元","部门","related","word","word",0.909681622212853,-0.626066659434288,0.488976066716806,0.0878226941465363,31,33,36,1,0.916666666666667,35,36,1,0.972222222222222,FALSE,FALSE,FALSE
"单天事件","单天","事件","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"单天差卖","单天","差卖","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"单守取胜","单守","取胜","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"单守树柱","单守","树柱","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"单沮上校","单沮","上校","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"单沮苦下","单沮","苦下","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"单词句子","单词","句子","related","word","word",0.560872732269857,-0.628803463903791,0.244339854007654,0.0772670461817207,10,11,11,1,1,11,11,1,1,FALSE,FALSE,FALSE
"单词壮嘴","单词","壮嘴","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"单词牛仔","单词","牛仔","unrelated","word","word",0.540286475747106,-0.602670642908096,0.366441860757969,0.110486378146713,11,14,15,0,0.933333333333333,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"单身商草","单身","商草","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"单身已婚","单身","已婚","related","word","word",0.885334538592299,-0.590589335983909,0.366888614572192,0.122296204857397,9,9,10,1,0.9,9,10,1,0.9,FALSE,FALSE,FALSE
"单身注射","单身","注射","unrelated","word","word",0.933564108705872,-0.439398646248845,0.371946463548185,0.075923253943813,24,29,29,2,1,29,29,2,1,FALSE,FALSE,FALSE
"单错七月","单错","七月","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"单错点视","单错","点视","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"卖家买方","卖家","买方","related","word","word",NA,-0.732126685398986,0.465487521246476,0.120188361176998,15,16,17,0,0.941176470588235,17,17,0,1,FALSE,FALSE,FALSE
"卖家喜悦","卖家","喜悦","unrelated","word","word",NA,-0.509558519765678,0.38942815610816,0.0723149931441706,29,36,37,0,0.972972972972973,36,37,0,0.972972972972973,FALSE,FALSE,FALSE
"卖家肠策","卖家","肠策","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"南方北方","南方","北方","related","word","word",0.760533650641956,-0.554513705166069,0.608155287992118,0.111033456566445,30,32,32,1,1,30,31,2,0.967741935483871,FALSE,FALSE,FALSE
"南方篮勉","南方","篮勉","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"南方雪茄","南方","雪茄","unrelated","word","word",0.743261221979056,0.0200486983243358,1.25802841482133,0.379309838869811,11,13,13,0,1,13,13,0,1,FALSE,FALSE,FALSE
"南部毒品","南部","毒品","unrelated","word","word",0.836418902958758,-0.526880125145515,0.639717565574117,0.165174365182994,15,17,18,0,0.944444444444444,14,18,0,0.777777777777778,FALSE,FALSE,FALSE
"南部西部","南部","西部","related","word","word",0.908179316400162,-0.663111161755308,0.310425989917201,0.0935969576118186,11,16,16,0,1,13,16,0,0.8125,FALSE,FALSE,FALSE
"南部阉解","南部","阉解","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"博利短碰","博利","短碰","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"博利高","博利","高","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"印精护照","印精","护照","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"印精飞疚","印精","飞疚","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"印纲出申","印纲","出申","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"印纲示威","印纲","示威","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"印虎有当","印虎","有当","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"印虎爆炸","印虎","爆炸","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"印记主题","印记","主题","unrelated","word","word",0.538632980790126,-0.496883379756897,0.459341884976616,0.0663002902353298,48,50,51,1,0.980392156862745,35,52,0,0.673076923076923,TRUE,TRUE,FALSE
"印记签名","印记","签名","related","word","word",0.416670454049014,-0.175290352638948,1.2257205438226,0.306430135955651,16,18,18,1,1,15,18,1,0.833333333333333,FALSE,FALSE,FALSE
"印记西正","印记","西正","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"印象感觉","印象","感觉","related","word","word",0.891978221039096,-0.519947278752003,0.497102613861194,0.111155523638646,20,20,22,2,0.909090909090909,21,22,2,0.954545454545455,FALSE,FALSE,FALSE
"印象薪远","印象","薪远","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"印象选民","印象","选民","unrelated","word","word",0.949021147849187,0.191911165882465,0.592444845899416,0.223923103967405,7,9,13,0,0.692307692307692,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"危封冠军","危封","冠军","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"危封破公","危封","破公","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"卷宗不料","卷宗","不料","unrelated","word","word",NA,0.316472892354943,1.18591045977445,0.14381276729926,68,72,84,3,0.857142857142857,67,85,2,0.788235294117647,FALSE,TRUE,TRUE
"卷宗岳亡","卷宗","岳亡","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"卷宗文档","卷宗","文档","related","word","word",NA,-0.467924175542125,0.442449464794223,0.101504868666404,19,19,20,1,0.95,13,20,1,0.65,FALSE,FALSE,FALSE
"厄汤为炒","厄汤","为炒","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"厄汤毒品","厄汤","毒品","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"历茶壳首","历茶","壳首","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"历茶雪茄","历茶","雪茄","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"压力抑郁","压力","抑郁","related","word","word",0.924285564818343,-0.311372477856397,0.495264942574411,0.175102599689166,8,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"压力民主","压力","民主","unrelated","word","word",0.851684931131323,-0.461001005997899,0.625823918786619,0.147508112267586,18,21,22,0,0.954545454545455,20,21,1,0.952380952380952,FALSE,FALSE,FALSE
"压力灾慰","压力","灾慰","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"压底片段","压底","片段","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"压底餐心","压底","餐心","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"压而刚子","压而","刚子","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"压而走出","压而","走出","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"厕所妻子","厕所","妻子","unrelated","word","word",0.632623422650705,-0.469978777771147,0.574316014107884,0.17316279362621,11,11,13,1,0.846153846153846,11,13,1,0.846153846153846,FALSE,FALSE,FALSE
"厕所水槽","厕所","水槽","related","word","word",0.900720121794338,-0.177704816319726,0.378474773770727,0.143050018415539,7,8,9,1,0.888888888888889,8,9,1,0.888888888888889,FALSE,FALSE,FALSE
"厕所藏抱","厕所","藏抱","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"厕畅牛仔","厕畅","牛仔","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"厕畅高周","厕畅","高周","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"厚重团愤","厚重","团愤","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"厚重坚实","厚重","坚实","related","word","word",NA,-0.356455273620291,0.794702663063967,0.192743707104258,17,17,19,0,0.894736842105263,17,19,0,0.894736842105263,FALSE,FALSE,FALSE
"厚重疫苗","厚重","疫苗","unrelated","word","word",NA,-0.416039758171935,0.653930890763166,0.0953856238213798,47,51,52,0,0.980769230769231,48,51,1,0.941176470588235,FALSE,TRUE,FALSE
"原件净罪","原件","净罪","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"原件副本","原件","副本","related","word","word",NA,-0.146231663122019,0.987658477876415,0.141094068268059,49,51,54,1,0.944444444444444,48,53,2,0.905660377358491,FALSE,TRUE,FALSE
"原件承诺","原件","承诺","unrelated","word","word",NA,-0.462666334638469,0.415087589874535,0.169458798959044,6,11,12,0,0.916666666666667,10,11,1,0.909090909090909,FALSE,FALSE,FALSE
"原因体酒","原因","体酒","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"原因托辞","原因","托辞","related","word","word",NA,0.942123927198994,1.27108300481198,0.51891746375216,6,8,10,0,0.8,10,10,0,1,FALSE,FALSE,FALSE
"原因理由","原因","理由","related","word","word",0.869519986091989,-0.551682268979755,0.502133324799236,0.0724767025604801,48,49,51,0,0.96078431372549,50,51,0,0.980392156862745,TRUE,TRUE,FALSE
"原因皇斑","原因","皇斑","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"原因花卉","原因","花卉","unrelated","word","word",NA,0.123398964088559,0.686104593219201,0.206868318422501,11,14,15,1,0.933333333333333,15,15,1,1,FALSE,FALSE,FALSE
"原因轮船","原因","轮船","unrelated","word","word",0.846030624147393,-0.042642766925552,0.829498249131147,0.31352086859493,7,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"原子核能","原子","核能","related","word","word",0.847286487755923,-0.212709239406846,0.626055608670052,0.107367651107446,34,37,41,0,0.902439024390244,34,41,0,0.829268292682927,FALSE,FALSE,FALSE
"原子理解","原子","理解","unrelated","word","word",0.700516574307017,-0.804024699134927,0.329049763753845,0.0849602836728083,15,16,18,0,0.888888888888889,14,18,0,0.777777777777778,FALSE,FALSE,FALSE
"原子级指","原子","级指","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"原谅借口","原谅","借口","related","word","word",0.90050761599853,-0.380583135623746,0.727871984765822,0.0834926427744367,76,82,84,2,0.976190476190476,83,84,2,0.988095238095238,TRUE,TRUE,TRUE
"原谅消极","原谅","消极","unrelated","word","word",0.792410548312358,-0.0622067555360176,1.07352090435508,0.309898791555047,12,16,16,0,1,16,16,0,1,FALSE,FALSE,FALSE
"原谅诗侨","原谅","诗侨","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"原轴共产主义","原轴","共产主义","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"原轴烧映","原轴","烧映","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"去哀冻结","去哀","冻结","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"去哀益景","去哀","益景","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"去国丑陋","去国","丑陋","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"去国到法","去国","到法","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"去杜很小","去杜","很小","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"去杜节郑","去杜","节郑","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"县片城市","县片","城市","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"县片果脸","县片","果脸","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"参解不词","参解","不词","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"参解极好","参解","极好","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"及富绵杏整体","及富绵杏","整体","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"及富绵杏食盲","及富绵杏","食盲","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"及美发仁","及美","发仁","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"及美大众","及美","大众","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"及谢人掩","及谢","人掩","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"及谢计时","及谢","计时","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"友汁夫毒","友汁","夫毒","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"友汁操纵","友汁","操纵","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"双倍三重","双倍","三重","related","word","word",0.912112602629395,0.324074858154433,1.08375652127686,0.191582896337503,32,35,47,1,0.74468085106383,46,47,1,0.978723404255319,FALSE,FALSE,FALSE
"双倍实际","双倍","实际","unrelated","word","word",0.819629757068199,0.0962728323992399,1.30055098576262,0.347586871625345,14,16,16,0,1,11,16,0,0.6875,FALSE,FALSE,FALSE
"双倍打历","双倍","打历","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"双清去掉","双清","去掉","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"双清點毅","双清","點毅","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"反偶富有","反偶","富有","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"反偶训展","反偶","训展","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"反头成给","反头","成给","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"反头权威","反头","权威","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"反射苦微蛇","反射","苦微蛇","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"反射赝品","反射","赝品","unrelated","word","word",0.751625274473847,0.265519966032677,0.541854780177102,0.0798921287411936,46,47,52,0,0.903846153846154,50,52,0,0.961538461538462,TRUE,TRUE,FALSE
"反射镜子","反射","镜子","related","word","word",0.742056212664232,-0.482622223438295,0.293758349822156,0.0785102213956138,14,17,17,1,1,15,17,1,0.88235294117647,FALSE,FALSE,FALSE
"反抗事细","反抗","事细","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"反抗坚定","反抗","坚定","unrelated","word","word",0.977705391941802,-0.748041641590183,0.433128379379674,0.111833266673819,15,15,17,1,0.88235294117647,16,17,1,0.941176470588235,FALSE,FALSE,FALSE
"反抗抵制","反抗","抵制","related","word","word",0.762867193033465,-0.0696103756809462,1.39595584447389,0.166848636268274,70,74,76,1,0.973684210526316,74,77,0,0.961038961038961,FALSE,TRUE,TRUE
"发电机侍路","发电机","侍路","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"发电机反应堆","发电机","反应堆","related","word","word",0.925424594050632,0.237418546099201,0.855934650182132,0.13533515114175,40,42,50,0,0.84,47,50,0,0.94,FALSE,TRUE,FALSE
"发电机记住","发电机","记住","unrelated","word","word",0.659316791954259,-0.657702045705282,0.331164593987281,0.0706045286697033,22,22,23,0,0.956521739130435,23,23,0,1,FALSE,FALSE,FALSE
"发觉海贺","发觉","海贺","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"发觉理解","发觉","理解","related","word","word",NA,-0.469717330539531,0.992635502124373,0.275307553904259,13,15,16,0,0.9375,12,16,0,0.75,FALSE,FALSE,FALSE
"发觉部委","发觉","部委","unrelated","word","word",NA,0.162011767194053,0.839489684568395,0.265469947545244,10,12,15,0,0.8,11,15,0,0.733333333333333,FALSE,FALSE,FALSE
"发警理箱","发警","理箱","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"发警返回","发警","返回","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"叔叔光墨","叔叔","光墨","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"叔叔旋风","叔叔","旋风","unrelated","word","word",0.787404606309985,0.0116978333876258,0.587570301748024,0.100767475421543,34,35,36,1,0.972222222222222,35,36,1,0.972222222222222,FALSE,FALSE,FALSE
"叔叔爸爸","叔叔","爸爸","related","word","word",0.619234187556485,-0.539733591736101,0.779553225713159,0.189069428847431,17,19,19,3,1,18,19,3,0.947368421052632,FALSE,FALSE,FALSE
"受塑惊回","受塑","惊回","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"受塑核能","受塑","核能","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"受如按摩","受如","按摩","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"受如源教","受如","源教","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"受害取静","受害","取静","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"受害可信","受害","可信","unrelated","word","word",NA,-0.237557510340488,1.02006987295621,0.247403284218166,17,17,19,0,0.894736842105263,17,19,0,0.894736842105263,FALSE,FALSE,FALSE
"受害攻击","受害","攻击","related","word","word",NA,-0.771473475758856,0.418217751277553,0.107983359052419,15,16,17,0,0.941176470588235,16,17,0,0.941176470588235,FALSE,FALSE,FALSE
"受苦死亡","受苦","死亡","related","word","word",0.786296089027281,-0.606309137981289,0.429705757708576,0.10421895452756,17,17,17,0,1,16,17,0,0.941176470588235,FALSE,FALSE,FALSE
"受苦计时","受苦","计时","unrelated","word","word",0.855430478591198,-0.221810643019031,0.636082070732392,0.132632280270975,23,24,26,0,0.923076923076923,26,26,0,1,FALSE,FALSE,FALSE
"受苦遽凄","受苦","遽凄","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"受败出问","受败","出问","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"受败协议","受败","协议","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"受酸听挤","受酸","听挤","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"受酸生物","受酸","生物","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"变化坛如","变化","坛如","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"变化学习","变化","学习","unrelated","word","word",0.72374762905724,-0.572732684334758,1.01142124967531,0.291972165382073,12,14,14,0,1,14,14,0,1,FALSE,FALSE,FALSE
"变化提升","变化","提升","related","word","word",0.856202299110901,-0.407509287661164,0.404129123202141,0.134709707734047,9,10,10,0,1,9,10,0,0.9,FALSE,FALSE,FALSE
"变怒牙精","变怒","牙精","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
