"word_combo","pl_cue","pl_target","type","cue_type","target_type","pl_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"agentmahul","agent","mahul","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"agentniezwykły","agent","niezwykły","unrelated","word","word",0.135674941066496,-0.251375835512478,0.586533529330703,0.102102381925311,33,34,34,0,1,33,34,0,0.970588235294118,FALSE,FALSE,FALSE
"aichuśkawałek","aichuś","kawałek","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aichuśsnajmię","aichuś","snajmię","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aidshiv","aids","hiv","related","word","word",0.66524592470632,0.068259201454819,1.39480834893901,0.226267792569939,38,40,48,1,0.833333333333333,23,47,2,0.48936170212766,FALSE,FALSE,FALSE
"aidspitang","aids","pitang","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aidsrestauracja","aids","restauracja","unrelated","word","word",0.102029522832762,0.337976342078865,1.34729618851902,0.280930675310373,23,28,29,0,0.96551724137931,12,28,1,0.428571428571429,FALSE,FALSE,FALSE
"aihudyrekścią","aihu","dyrekścią","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aihuniepokój","aihu","niepokój","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"akczalnośćklatka piersiowa","akczalność","klatka piersiowa","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"akczalnośćpirzy","akczalność","pirzy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"akinewojskowy","akine","wojskowy","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"akinezjiat","akine","zjiat","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"akśniakariczur","akśniaka","riczur","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"akśniakarysować","akśniaka","rysować","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aktówkachwidzenie","aktówka","chwidzenie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aktówkakucharz","aktówka","kucharz","unrelated","word","word",0.0415019029403106,-0.615590758954116,0.563340036477334,0.08217158963119,47,50,50,1,1,41,50,1,0.82,TRUE,TRUE,FALSE
"aktówkawalizka","aktówka","walizka","related","word","word",0.611642712516926,-0.586384453118575,0.5584419548979,0.0806041532467708,48,51,52,2,0.980769230769231,43,52,2,0.826923076923077,TRUE,TRUE,FALSE
"aktywnośćdziałanie","aktywność","działanie","related","word","word",0.364990133283647,-0.43288069996897,0.594414617265546,0.0928319668999363,41,42,44,0,0.954545454545455,43,44,0,0.977272727272727,FALSE,FALSE,FALSE
"aktywnośćpokład","aktywność","pokład","unrelated","word","word",0.129532828666871,-0.154780177957105,1.27841117381221,0.18849144423715,46,47,50,1,0.94,50,50,1,1,FALSE,TRUE,FALSE
"aktywnośćwyposaniach","aktywność","wyposaniach","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"albummetr","album","metr","unrelated","word","word",0.0757965632121312,-0.243413868848541,0.6467324484591,0.0974985850584863,44,46,49,1,0.938775510204082,48,49,1,0.979591836734694,FALSE,FALSE,FALSE
"albumnatranslatek","album","natranslatek","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"albumpiosenka","album","piosenka","related","word","word",0.422180374906366,-0.630527591331805,0.596266446378917,0.0909297806100875,43,44,44,1,1,41,44,1,0.931818181818182,FALSE,FALSE,FALSE
"alejachłochac","aleja","chłochac","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alejakapitalizm","aleja","kapitalizm","unrelated","word","word",0.108554848824876,-0.253750394430737,0.816814251646956,0.127564954443932,41,42,43,0,0.976744186046512,39,43,0,0.906976744186046,FALSE,FALSE,FALSE
"alejaulica","aleja","ulica","related","word","word",0.513082930639543,-0.661606738880789,0.547602649508347,0.0844969232672552,42,43,43,0,1,40,43,0,0.930232558139535,FALSE,FALSE,FALSE
"alertalarm","alert","alarm","related","word","word",0.553656076492985,-0.375722584555582,0.669949773003066,0.116623286092426,33,35,35,1,1,28,35,1,0.8,FALSE,FALSE,FALSE
"alertpendle","alert","pendle","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alertumyć","alert","umyć","unrelated","word","word",0.0163803081701231,-0.420074274710628,0.764949275909491,0.114031905351524,45,51,52,1,0.980769230769231,41,52,1,0.788461538461538,FALSE,TRUE,FALSE
"alkoholimzwiaza","alkohol","imzwiaza","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alkoholnarkotyk","alkohol","narkotyk","related","word","word",0.567924317672542,-0.706109423512242,0.297996184692511,0.0434672109465781,47,50,50,1,1,50,50,1,1,TRUE,TRUE,FALSE
"alkoholszczęśliwy","alkohol","szczęśliwy","unrelated","word","word",0.0956052050195612,-0.577027748231875,0.502288245426993,0.0765982393224888,43,46,47,1,0.978723404255319,47,47,1,1,FALSE,FALSE,FALSE
"alkonieżotrzytować","alkonież","otrzytować","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alkonieżzamiar","alkonież","zamiar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"almdzibuwiony","alm","dzibuwiony","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"almmarynarz","alm","marynarz","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alnamcałkowicie","alnam","całkowicie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alnamnannel","alnam","nannel","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alńorartyleria","alńor","artyleria","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alńormygląd","alńor","mygląd","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amatorskimerawny","amatorski","merawny","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amatorskiprofesjonalny","amatorski","profesjonalny","related","word","word",0.567648334691503,-0.304721693923219,0.43904191052547,0.0654485037937554,45,48,50,1,0.96,45,50,1,0.9,TRUE,TRUE,FALSE
"amatorskitył","amatorski","tył","unrelated","word","word",0.109991366754486,-0.625816599519238,0.581245426599842,0.145311356649961,16,17,17,0,1,17,17,0,1,FALSE,FALSE,FALSE
"ambasachachpoinwszechmować","ambasachach","poinwszechmować","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambasachachrzym","ambasachach","rzym","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambasadaministerstwo","ambasada","ministerstwo","related","word","word",0.35413302181295,-0.0861832582655388,1.2311321337392,0.160279751765005,59,62,64,1,0.96875,57,64,1,0.890625,FALSE,TRUE,TRUE
"ambasadawyżej","ambasada","wyżej","unrelated","word","word",0.0436726868906579,-0.471155880898853,0.867830679686924,0.126586114714145,47,51,52,1,0.980769230769231,46,52,1,0.884615384615385,FALSE,TRUE,FALSE
"ambasadazmietegia","ambasada","zmietegia","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambasadorkrsi","ambasador","krsi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambasadorminister","ambasador","minister","related","word","word",0.537711683573114,-0.179155678392147,1.00241707085954,0.146217557518271,47,50,50,1,1,48,49,2,0.979591836734694,FALSE,TRUE,FALSE
"ambasadorszafa","ambasador","szafa","unrelated","word","word",0.137494206548595,-0.484414858654723,0.843123870767417,0.140520645127903,36,37,37,1,1,36,37,1,0.972972972972973,FALSE,FALSE,FALSE
"ambuczomalarm","ambuczom","alarm","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambuczomrms","ambuczom","rms","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambulansrytotet","ambulans","rytotet","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambulansśmigłowiec","ambulans","śmigłowiec","related","word","word",0.502377794461912,-0.221460290173024,0.656822124282402,0.102578382040848,41,42,44,1,0.954545454545455,43,44,1,0.977272727272727,FALSE,FALSE,FALSE
"ambulanstruskawka","ambulans","truskawka","unrelated","word","word",0.143613336866687,-0.378629834433816,0.970479005637184,0.14467046848941,45,46,46,0,1,39,46,0,0.847826086956522,FALSE,FALSE,FALSE
"analigramądynka","analigram","ądynka","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"analigrammaksymalny","analigram","maksymalny","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"analitykbadacz","analityk","badacz","related","word","word",0.422262680777546,-0.706907626154619,0.387316924781528,0.048414615597691,64,66,66,2,1,65,66,2,0.984848484848485,TRUE,TRUE,TRUE
"analitykciasto","analityk","ciasto","unrelated","word","word",0.0530959397542453,-0.770367985519503,0.458446294128613,0.0691133792797055,44,48,50,1,0.96,49,51,0,0.96078431372549,TRUE,TRUE,FALSE
"analityklob","analityk","lob","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anarchiakapitalizm","anarchia","kapitalizm","related","word","word",0.442919393838842,-0.0884756347880082,0.77467513526693,0.125668901357667,38,41,41,1,1,28,41,1,0.682926829268293,FALSE,FALSE,FALSE
"anarchiamikroskop","anarchia","mikroskop","unrelated","word","word",0.0782206080201918,0.0285370348508663,1.14518426989336,0.188267134248494,37,40,40,0,1,31,40,0,0.775,FALSE,FALSE,FALSE
"anarchiastląblny","anarchia","stląblny","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anarhisaciekawe","anarhisa","ciekawe","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anarhisaprywatters","anarhisa","prywatters","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anatomiagrifka","anatomia","grifka","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anatomiaprowadzić śledztwo","anatomia","prowadzić śledztwo","unrelated","word","word",NA,0.716837282218129,0.958732106298306,0.15352000217521,39,42,42,1,1,39,41,2,0.951219512195122,FALSE,FALSE,FALSE
"anatomiapsychologia","anatomia","psychologia","related","word","word",0.536367750844931,-0.416274581987255,0.637100690091318,0.0929306867434728,47,47,50,2,0.94,48,51,1,0.941176470588235,FALSE,TRUE,FALSE
"angielskiceremoczysz","angielski","ceremoczysz","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"angielskifrancuski","angielski","francuski","related","word","word",0.747930038387421,-0.509249464801348,0.457835162794099,0.0660828136209123,48,50,51,0,0.980392156862745,50,51,0,0.980392156862745,TRUE,TRUE,FALSE
"angielskiredukować","angielski","redukować","unrelated","word","word",0.136408501091905,0.0974246492982628,0.91262013595459,0.124191870115453,54,56,57,1,0.982456140350877,56,57,1,0.982456140350877,FALSE,TRUE,TRUE
"angietrwaszdzielnica","angietrwasz","dzielnica","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"angietrwaszwyczerka","angietrwasz","wyczerka","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aniołatrakdliwy","anioł","atrakdliwy","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aniołbaseball","anioł","baseball","unrelated","word","word",0.115285195681129,0.926559665268111,1.25301524263045,0.236797622926673,28,29,38,2,0.763157894736842,39,40,0,0.975,FALSE,FALSE,FALSE
"aniołdiabeł","anioł","diabeł","related","word","word",0.429005261892547,-0.681701005388666,0.356385799155068,0.0519842115637244,47,49,50,0,0.98,49,50,0,0.98,TRUE,TRUE,FALSE
"anionicarząd","anionica","rząd","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anionicaszczuwość","anionica","szczuwość","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"annyłopłanika","annył","opłanika","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"annyłwędkarstwo","annył","wędkarstwo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anonimowykonserwaszyng","anonimowy","konserwaszyng","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anonimowykreatura","anonimowy","kreatura","unrelated","word","word",0.0872365971631661,0.0894763549150564,1.03533899707514,0.157887716863552,43,43,44,0,0.977272727272727,41,44,0,0.931818181818182,FALSE,FALSE,FALSE
"anonimowynieznany","anonimowy","nieznany","related","word","word",0.378695865586734,-0.558912151114461,0.515808259646342,0.115338233192508,20,20,20,0,1,20,20,0,1,FALSE,FALSE,FALSE
"antidobiaszprzestępchard","antidobiasz","przestępchard","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antidobiaszprzyczyna","antidobiasz","przyczyna","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antidotumpaździernik","antidotum","październik","unrelated","word","word",0.0735452339153245,0.0151945353620717,1.17010552153478,0.185009927539455,40,41,43,1,0.953488372093023,32,43,1,0.744186046511628,FALSE,FALSE,FALSE
"antidotumszczepionka","antidotum","szczepionka","related","word","word",0.534248334703171,-0.341895032103792,0.663437850718245,0.0911301973195643,53,54,55,3,0.981818181818182,37,55,3,0.672727272727273,FALSE,TRUE,TRUE
"antidotumżałorzać","antidotum","żałorzać","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anynynaosobnik","anyny","naosobnik","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anynyprzeżyć","anyny","przeżyć","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arabomeni","arabo","meni","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arabospecjalista","arabo","specjalista","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arenanauczać","arena","nauczać","unrelated","word","word",0.119907220586789,-0.331375189545243,0.783963066375491,0.115589048059594,46,49,49,0,1,46,49,0,0.938775510204082,FALSE,FALSE,FALSE
"arenapole walki","arena","pole walki","related","word","word",NA,-0.220078082030726,0.415733484283375,0.0606409611503845,47,51,52,1,0.980769230769231,50,53,0,0.943396226415094,TRUE,TRUE,FALSE
"arenazepłem","arena","zepłem","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aresznikarstwoetu","aresznikarstwo","etu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aresznikarstwokopia","aresznikarstwo","kopia","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arseczycanaliza","arseczyc","analiza","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arseczyckonstyturiam","arseczyc","konstyturiam","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arsenałabsolwent","arsenał","absolwent","unrelated","word","word",0.0987781493014472,-0.295353348542824,0.589203682988762,0.0898527192904914,43,47,48,2,0.979166666666667,36,48,2,0.75,FALSE,FALSE,FALSE
"arsenałpozydenc","arsenał","pozydenc","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arsenałzbrojownia","arsenał","zbrojownia","related","word","word",0.37750383530427,0.112477430074124,1.05794540658447,0.20360168842649,27,29,31,0,0.935483870967742,29,31,0,0.935483870967742,FALSE,FALSE,FALSE
"artebojamaroczna","arteboja","maroczna","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artebojaprzeciwnik","arteboja","przeciwnik","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artefaktmedalion","artefakt","medalion","related","word","word",0.478367741613331,0.214050038842727,1.46394133533237,0.243990222555394,36,38,39,0,0.974358974358974,23,38,1,0.605263157894737,FALSE,FALSE,FALSE
"artefaktutrzywyny","artefakt","utrzywyny","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artefaktzimny","artefakt","zimny","unrelated","word","word",0.0935666207664514,-0.295878830733406,1.16980434962058,0.176354641173509,44,45,45,0,1,33,45,0,0.733333333333333,FALSE,FALSE,FALSE
"artykułduch","artykuł","duch","unrelated","word","word",0.108584453078194,-0.708090604013005,0.46984227367833,0.0678158907962125,48,52,54,0,0.962962962962963,51,54,0,0.944444444444444,TRUE,TRUE,FALSE
"artykułgazeta","artykuł","gazeta","related","word","word",0.471457708723187,-0.576176910492615,1.85770734189226,0.270974465630691,47,50,50,0,1,49,49,1,1,FALSE,TRUE,FALSE
"artykułzniszśliwy","artykuł","zniszśliwy","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artyrzmosco","artyrz","mosco","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artyrzrzadko","artyrz","rzadko","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artysiówciechy","artysiów","ciechy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artysiówprogram","artysiów","program","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artystamalarz","artysta","malarz","related","word","word",0.694948207484336,-0.805331569587118,0.378382585184528,0.0846089181974709,20,21,21,0,1,20,21,0,0.952380952380952,FALSE,FALSE,FALSE
"artystatrudfa","artysta","trudfa","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"artystawalnąć","artysta","walnąć","unrelated","word","word",0.146147230307346,0.174490778374225,1.18019307930812,0.186604910469071,40,45,48,1,0.9375,48,48,1,1,FALSE,FALSE,FALSE
"ashkamłody","ashka","młody","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ashkasyrzaj","ashka","syrzaj","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aspirynaczarny","aspiryna","czarny","unrelated","word","word",0.0530689798221937,-0.593700255470423,0.526407827332856,0.0767844732583322,47,51,51,0,1,38,51,0,0.745098039215686,TRUE,TRUE,FALSE
"aspirynamorfina","aspiryna","morfina","related","word","word",0.592057854119112,-0.303362112661843,0.481016175578378,0.0760553353105567,40,41,41,0,1,33,41,0,0.804878048780488,FALSE,FALSE,FALSE
"aspirynaprzeki","aspiryna","przeki","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"astronautapilot","astronauta","pilot","related","word","word",0.484563474498835,-0.749347947558468,0.334437694179067,0.0591207903596027,32,33,34,0,0.970588235294118,31,34,0,0.911764705882353,FALSE,FALSE,FALSE
"astronautapółtla","astronauta","półtla","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"astronautaprzychodzić","astronauta","przychodzić","unrelated","word","word",0.0586777715542321,-0.309660711829984,0.414412611126033,0.079753744196397,27,28,29,2,0.96551724137931,26,29,2,0.896551724137931,FALSE,FALSE,FALSE
"atanośćszerwiek","ataność","szerwiek","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atanośćtunel","ataność","tunel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atlanniksiaczka","atlannik","siaczka","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atlanniksupermen","atlannik","supermen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atomowydolina","atomowy","dolina","unrelated","word","word",0.138177397157334,-0.393636374000934,0.664616642404448,0.110769440400741,36,40,40,0,1,39,40,0,0.975,FALSE,FALSE,FALSE
"atomowyjądrowy","atomowy","jądrowy","related","word","word",0.693856479992353,-0.605379201198688,0.465800450565324,0.0836602306079929,31,33,33,0,1,33,33,0,1,FALSE,FALSE,FALSE
"atomowykłazasmać","atomowy","kłazasmać","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atościaćknywstrzość","atościać","knywstrzość","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atościaćrozczarowanie","atościać","rozczarowanie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atrakcyjnybabcia","atrakcyjny","babcia","unrelated","word","word",0.103996505775317,-0.654221343650336,0.504551386926776,0.0778539692308212,42,44,46,1,0.956521739130435,45,46,1,0.978260869565217,FALSE,FALSE,FALSE
"atrakcyjnyniszczyna","atrakcyjny","niszczyna","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atrakcyjnyuroczy","atrakcyjny","uroczy","related","word","word",0.565514143745486,-0.607289445807318,0.509970318174713,0.0768809181638039,44,48,50,1,0.96,45,50,1,0.9,TRUE,TRUE,FALSE
"atypieclienny","atypiec","lienny","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atypiecnieobecność","atypiec","nieobecność","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"auczęproces","auczę","proces","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"auczęsepremin","auczę","sepremin","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aukcjaoczywiście","aukcja","oczywiście","unrelated","word","word",0.120174203459637,-0.483651351079424,0.499295621529261,0.0706110639600184,50,54,54,1,1,49,54,1,0.907407407407407,TRUE,TRUE,TRUE
"aukcjaucai","aukcja","ucai","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aukcjawyprzedaż","aukcja","wyprzedaż","related","word","word",0.556336227918321,-0.246422774203464,0.775200879978544,0.108549835335494,51,54,54,1,1,49,54,1,0.907407407407407,FALSE,TRUE,TRUE
"autograffotograf","autograf","fotograf","related","word","word",0.47922409172441,-0.234007953157297,1.30509887490158,0.206354250820608,40,44,45,1,0.977777777777778,44,44,2,1,FALSE,FALSE,FALSE
"autografpaliwo","autograf","paliwo","unrelated","word","word",0.0974935910280326,-0.66220323715516,0.484269833687526,0.0641431064269635,57,62,65,3,0.953846153846154,62,65,3,0.953846153846154,TRUE,TRUE,TRUE
"autografscraon","autograf","scraon","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"autolizmstrzeria","autolizm","strzeria","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"autolizmwolny","autolizm","wolny","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"autoraktor","autor","aktor","related","word","word",0.406291195337649,-0.684242431945432,0.460792318302989,0.0694670557313196,44,46,47,0,0.978723404255319,46,47,0,0.978723404255319,FALSE,FALSE,FALSE
"autormarynek chlebstw","autor","marynek chlebstw","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"autorróżny","autor","różny","unrelated","word","word",0.103747732939664,-0.544088945622162,0.704985501088992,0.140997100217798,25,28,28,0,1,26,28,0,0.928571428571429,FALSE,FALSE,FALSE
"badajeszprotopiaj","badajesz","protopiaj","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"badajeszróżny","badajesz","różny","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"badaniebroda","badanie","broda","unrelated","word","word",0.0864331307448718,-0.626009800398082,0.498912170387392,0.0743734351858778,45,50,52,0,0.961538461538462,51,52,0,0.980769230769231,TRUE,TRUE,FALSE
