"url_lab","timestamp","uuid","url_special_code","keep","n_trials","correct.y","n_answered","start","end","study_length"
"1574",2023-03-01 07:58:54,"3f126456-64a5-48e4-8b08-d91b37c1f6db",NA,"keep",800,0.9275,800,2023-03-01 08:00:27,2023-03-01 08:18:53,18.4369833310445
"1574",2023-03-02 09:58:26,"17ec8a4a-30c2-43b8-8688-3ae4485d65f9",NA,"keep",800,0.9325,798,2023-03-02 10:05:01,2023-03-02 10:26:56,21.9094999988874
"1574",2023-03-01 13:27:01,"fb65c270-1fd2-425d-a73c-75d325f54d99",NA,"exclude",300,0,0,2023-03-01 13:29:12,2023-03-01 13:48:17,19.0875
"1574",2023-03-01 07:41:52,"0b187440-eec5-4d17-bfb3-ec0119d335eb",NA,"keep",800,0.95625,797,2023-03-01 07:43:41,2023-03-01 08:05:24,21.7210333307584
"1574",2023-03-01 10:36:35,"3aaa6002-55b2-49c3-91c8-f63cfe0c5f61",NA,"keep",800,0.94875,784,2023-03-01 10:38:10,2023-03-01 10:56:10,17.9931166648865
"1574",2023-03-01 13:51:52,"83092359-33ad-45c0-ae38-88733b8b2510",NA,"exclude",300,0,0,2023-03-01 13:53:54,2023-03-01 14:12:28,18.5643666664759
"1574",2023-03-01 11:17:59,"b53063aa-93ae-409f-b4f2-f4b81b426b47",NA,"keep",800,0.905,800,2023-03-01 11:19:35,2023-03-01 11:36:49,17.2350500027339
"1574",2023-02-28 06:34:46,"bdf033a3-4e1c-481a-996f-5e737484d4a6",NA,"exclude",800,0.50625,793,2023-02-28 06:35:30,2023-02-28 06:47:46,12.2797166665395
"1574",2023-03-01 11:56:19,"c2f8a4f8-0ed0-4606-a337-4d79fe14a6db",NA,"exclude",800,0.78125,799,2023-03-01 11:57:01,2023-03-01 12:11:52,14.8444666703542
"1574",2023-03-01 07:41:18,"eb18922e-901c-40a6-ab59-490561dfa1e6",NA,"keep",800,0.82125,781,2023-03-01 07:43:37,2023-03-01 08:03:35,19.9631166656812
"1574",2023-03-01 13:56:43,"65f4d0e9-e0a9-45c6-a57c-8736b535d1b4",NA,"exclude",300,0.49,299,2023-03-01 13:57:42,2023-03-01 14:01:03,3.35311666727066
"1574",2023-03-01 10:49:31,"be6e3df5-346f-4caf-812b-5b8cae582968",NA,"exclude",711,0.655414908579465,692,2023-03-01 10:51:19,2023-03-02 06:08:36,1157.28763333559
"1574",2023-03-01 08:26:43,"1ed2a5ce-13a9-4a03-b28d-f54a21c6dcf9",NA,"keep",318,0.921383647798742,312,2023-03-01 08:28:56,2023-03-01 08:37:51,8.91383333206177
"1574",2023-03-01 09:28:36,"85160189-19b5-4945-867c-5d5bc31b0725",NA,"keep",800,0.88625,789,2023-03-01 09:31:10,2023-03-01 09:54:06,22.9340166648229
"1574",2023-03-01 09:08:45,"1981326d-75b6-4e77-9878-4b95779f5748",NA,"keep",800,0.94125,800,2023-03-01 09:10:47,2023-03-01 09:29:16,18.4683333317439
"1574",2023-03-01 11:13:16,"eda06e1d-f1a1-46e6-bf74-34b9c7374ed7",NA,"keep",800,0.88625,752,2023-03-01 11:14:24,2023-03-01 11:35:28,21.0666833321253
"1574",2023-03-01 07:43:24,"60149dae-98db-47a8-ac80-8961cf72f4aa",NA,"exclude",800,0.7925,685,2023-03-01 07:45:06,2023-03-01 08:09:09,24.0434500018756
"1574",2023-03-01 10:44:51,"bb721bf3-f9fe-408c-be40-0e2fe3c7db7a",NA,"keep",100,0.87,100,2023-03-01 10:46:21,2023-03-01 10:48:44,2.37143333355586
"1574",2023-03-01 07:58:40,"062ab13f-5f1d-4f8d-871a-0d2dd3b13582",NA,"keep",800,0.93875,787,2023-03-01 08:00:16,2023-03-01 08:35:57,35.6831666668256
"1574",2023-03-07 21:33:07,"d00b22d4-36af-4448-925e-19af115c2e80",NA,"keep",800,0.89375,796,2023-03-07 21:34:55,2023-03-07 21:56:12,21.2924666643143
"1574",2023-03-05 17:34:01,"1cecf33c-6816-4926-88f7-166df0ce1398",NA,"keep",800,0.94125,794,2023-03-05 17:35:41,2023-03-05 17:55:18,19.6241833329201
"1574",2023-03-06 07:55:26,"33182f1f-c179-41d4-b7d1-92727cf6517f",NA,"keep",200,0.95,200,2023-03-06 07:58:28,2023-03-06 08:03:31,5.04988332986832
"1574",2023-03-07 08:57:46,"86ca42dd-54b0-4f44-b299-b6137dc9a204",NA,"keep",200,0.84,185,2023-03-07 08:59:21,2023-03-07 09:04:44,5.3842666665713
"1574",2023-03-07 11:03:35,"56eb1f9d-757e-4cf9-8da7-8d6135b8aaa2",NA,"keep",800,0.93125,787,2023-03-07 11:04:36,2023-03-07 12:53:41,109.089533332984
"1574",2023-03-08 09:50:37,"d760d261-81ff-48ab-b4a6-43ada5d23025",NA,"exclude",800,0.70625,780,2023-03-08 09:51:27,2023-03-08 10:07:10,15.7160666664441
"1574",2023-03-07 10:28:03,"16e6335d-cfff-45b1-8bb7-186790354c76",NA,"keep",171,0.906432748538012,166,2023-03-07 10:30:23,2023-03-07 10:34:44,4.35080000162125
"1574",2023-03-07 08:44:54,"753e04c0-5d9e-4a02-97dc-7947e12180e1",NA,"keep",500,0.85,497,2023-03-07 08:47:09,2023-03-07 08:58:05,10.9352500001589
"1574",2023-03-07 10:24:41,"7ef4f0ec-9e32-42ca-bcd2-29cf48662a53",NA,"keep",300,0.89,299,2023-03-07 10:26:03,2023-03-07 10:32:01,5.95818333228429
"1574",2023-03-07 12:52:19,"004deb4e-adbc-4097-8b0d-7808e76da762",NA,"keep",800,0.9225,800,2023-03-07 12:55:06,2023-03-07 13:14:13,19.1149666666985
"1574",2023-03-07 08:50:45,"0e6f9c36-9d51-4db9-bc2b-f862a530a793",NA,"exclude",500,0.79,499,2023-03-07 08:52:34,2023-03-07 09:02:09,9.58233333428701
"1574",2023-03-07 08:44:16,"5559a3a6-dc6c-4a21-b964-e5ad1e6d71bd",NA,"keep",500,0.962,500,2023-03-07 08:46:27,2023-03-07 08:58:04,11.6108333309491
"1574",2023-03-06 10:30:07,"b2e995f8-e625-46ba-803b-2ab303343feb",NA,"keep",800,0.915,798,2023-03-06 10:33:00,2023-03-06 10:54:04,21.0756166656812
"1574",2023-03-07 08:45:17,"2484779a-f60c-429c-90c2-4ebcb35f221e",NA,"keep",500,0.89,499,2023-03-07 08:47:24,2023-03-07 08:59:01,11.630049999555
"1574",2023-03-07 08:53:36,"55874810-a467-4632-9abd-fb8b111e3ce5",NA,"exclude",245,0.493877551020408,130,2023-03-07 08:55:17,2023-03-07 10:38:51,103.568316666285
"1574",2023-03-09 09:15:29,"c069ce35-9783-4c18-99c6-7f46692c13a6",NA,"keep",500,0.888,491,2023-03-09 09:17:14,2023-03-09 09:32:11,14.9428000013034
"1574",2023-03-07 09:00:26,"6a4e0acb-f987-4995-a5f4-55da8f8c622b",NA,"exclude",528,0.327651515151515,202,2023-03-07 09:01:31,2023-03-07 09:29:08,27.6092500011126
"1574",2023-03-07 08:42:43,"e51d9903-f8e5-430a-831e-542f68111daf",NA,"keep",300,0.973333333333333,300,2023-03-07 08:44:56,2023-03-07 08:50:56,5.99249999920527
"1574",2023-03-07 08:52:30,"be056871-ca7b-4df9-b109-56a7d7dcf37b",NA,"keep",324,0.802469135802469,298,2023-03-07 08:55:08,2023-03-07 09:04:18,9.16821666955948
"1574",2023-03-08 07:24:44,"65311ba9-60ec-46a4-9946-5a11d51e437f",NA,"keep",800,0.9225,799,2023-03-08 07:25:35,2023-03-08 07:44:02,18.4630333344142
"1574",2023-03-07 08:45:23,"7e72e079-cc5d-4126-8f45-c724b1cd101f",NA,"keep",316,0.927215189873418,301,2023-03-07 08:46:19,2023-03-07 08:53:37,7.30063333511353
