"url_lab","timestamp","uuid","url_special_code","keep","n_trials","correct.y","n_answered","start","end","study_length"
"169",2023-03-14 09:39:02,"ff38332a-3b58-4027-b43d-a7d56be8f1e0",NA,"keep",800,0.90875,800,2023-03-14 09:40:43,2023-03-14 10:02:08,21.4053833325704
"169",2023-03-13 14:42:37,"7b4aa1f7-521a-4c06-8677-03f7296c0af1",NA,"keep",800,0.95875,800,2023-03-13 14:44:03,2023-03-13 15:01:08,17.0861499985059
"169",2023-03-21 09:02:08,"41b3200b-bd39-4ff3-bb86-7947389c122d",NA,"keep",800,0.97125,800,2023-03-21 09:03:28,2023-03-21 09:20:49,17.357483335336
"169",2023-03-21 17:28:08,"f649b113-d9dd-45f8-bf6a-2cbd4dab1665",NA,"keep",800,0.955,798,2023-03-21 17:30:09,2023-03-21 17:48:00,17.8489666660627
"169",2023-03-20 21:25:50,"a7ca9ec7-4787-4b78-aa78-3732aa3cb7bc",NA,"keep",800,0.985,799,2023-03-20 21:27:30,2023-03-20 21:47:59,20.473833334446
"169",2023-03-20 10:07:27,"75229c61-23ce-4cd2-bb5a-61ebb1682445",NA,"keep",800,0.97875,799,2023-03-20 10:09:33,2023-03-20 10:28:09,18.6042833328247
"169",2023-03-23 18:09:32,"24abf23b-5e9c-4416-b25b-35bad34427db",NA,"keep",800,0.98125,796,2023-03-23 18:12:51,2023-03-23 18:36:41,23.8389500021934
"169",2023-03-24 07:50:43,"b6cadaeb-c7e1-49ee-b6cf-c89b04e6ffc4",NA,"exclude",280,0.639285714285714,200,2023-03-24 07:51:26,2023-03-24 08:14:14,22.7937333345413
"169",2023-03-21 10:00:31,"d6c912d9-7ad0-489b-80b4-5538905c1931",NA,"keep",800,0.97125,800,2023-03-21 10:01:59,2023-03-21 10:24:31,22.5238499999046
"169",2023-03-20 10:53:38,"70bffb2a-03b9-44a4-85ce-d7b5b0ed41bf",NA,"keep",800,0.91,790,2023-03-20 10:55:16,2023-03-20 11:17:51,22.5732499996821
"169",2023-03-19 10:34:48,"5eabd744-f153-4c74-9d49-b5d767509740",NA,"keep",800,0.9675,796,2023-03-19 10:36:11,2023-03-19 10:54:18,18.1158833305041
"169",2023-03-19 15:34:22,"dca8635d-4e54-43af-acbc-633131d67240",NA,"keep",800,0.925,800,2023-03-19 15:36:16,2023-03-19 15:54:10,17.9115833322207
"169",2023-03-21 12:10:41,"bdca32b7-d087-4b16-8997-a7c7b2fc6de4",NA,"keep",800,0.9275,800,2023-03-21 12:11:57,2023-03-21 12:30:37,18.6663333336512
"169",2023-03-21 18:02:18,"abd8d6e5-5718-49b5-8898-46a3acefcb7d",NA,"keep",800,0.965,793,2023-03-21 18:04:59,2023-03-21 18:24:30,19.5157333334287
"169",2023-03-24 16:28:14,"128771f3-215a-44cb-831d-a15cb42be5cd",NA,"keep",800,0.945,800,2023-03-24 16:29:03,2023-03-24 16:42:53,13.8430000027021
"169",2023-03-24 08:21:42,"f733bcd7-4d13-4d4d-897f-c92ebb7520c3",NA,"keep",800,0.975,800,2023-03-24 08:23:00,2023-03-24 08:40:13,17.2239333351453
"169",2023-03-19 15:22:24,"29566281-014e-4231-a901-9a75f29d30f7",NA,"keep",800,0.98625,799,2023-03-19 15:23:56,2023-03-19 15:42:51,18.9154666662216
"169",2023-03-24 14:15:45,"a47da707-3ef9-4011-8835-d293ee1f5fa6",NA,"keep",800,0.9225,800,2023-03-24 14:17:33,2023-03-24 14:33:21,15.8040500005086
"169",2023-03-23 08:07:10,"f6deb60e-e24d-46e7-85a3-0648984647cb",NA,"keep",800,0.9425,800,2023-03-23 08:08:49,2023-03-23 08:26:45,17.9360500017802
"169",2023-03-25 19:15:14,"28119b39-ae19-42d4-a66a-8da21114b2c9",NA,"keep",800,0.94875,800,2023-03-25 19:17:15,2023-03-25 19:36:49,19.5734000007312
"169",2023-03-23 14:31:15,"e09b4479-e6fd-4d2b-82a1-c05983961480",NA,"keep",800,0.9525,795,2023-03-23 14:32:28,2023-03-23 14:50:59,18.5224166671435
"169",2023-03-20 09:14:19,"c89a25e3-0c01-4ae7-a003-43c64339321a",NA,"keep",800,0.98875,799,2023-03-20 09:15:52,2023-03-20 09:34:13,18.3421500007311
"169",2023-03-20 13:08:28,"64ff2c22-3934-40e4-9fcb-4cae74205c80",NA,"keep",800,0.86125,796,2023-03-20 13:09:40,2023-03-20 13:30:04,20.4059000015259
"169",2023-03-24 09:38:39,"55577ca1-bb7f-4825-ae7e-60285c257921",NA,"keep",800,0.985,800,2023-03-24 09:39:59,2023-03-24 09:56:24,16.4086000005404
"169",2023-03-20 20:47:49,"baee4f86-eb7c-4623-b02d-8370a9c171fc",NA,"keep",800,0.97875,799,2023-03-20 20:49:39,2023-03-20 21:06:15,16.601116669178
"169",2023-03-27 18:12:12,"db0a212c-5875-4e55-b8f3-f7cb729c3118",NA,"keep",800,0.8825,784,2023-03-27 18:13:56,2023-03-27 18:31:29,17.5455333352089
"169",2023-03-30 15:23:11,"ca07e693-b81d-4958-b830-86c74fe6b71d",NA,"keep",800,0.95875,798,2023-03-30 15:24:28,2023-03-30 15:43:16,18.7919499993324
"169",2023-03-28 17:46:34,"af287c25-d455-4b97-908a-c167e1444789",NA,"keep",800,0.95875,800,2023-03-28 17:47:56,2023-03-28 18:06:13,18.2754999995232
"169",2023-03-26 21:16:48,"c7067604-2e49-4b1e-9f26-7fe4d83e5b98",NA,"keep",800,0.935,800,2023-03-26 21:18:06,2023-03-26 21:35:19,17.2068666696548
"169",2023-03-30 08:29:15,"05e25879-89e5-4ee9-86c7-9ae750e31d54",NA,"keep",800,0.92125,798,2023-03-30 08:30:25,2023-03-30 08:48:15,17.8368833303452
"169",2023-03-29 10:03:32,"1b140c7c-4b7e-4ec9-b115-d040d35b78b6",NA,"keep",800,0.95375,799,2023-03-29 10:05:38,2023-03-29 10:24:49,19.1700500011444
"169",2023-04-06 17:58:26,"9a61c5fb-c22e-468b-836c-386667f09398",NA,"keep",800,0.92125,789,2023-04-06 17:59:58,2023-04-06 18:21:36,21.6345666646957
"169",2023-04-03 08:53:14,"9508daac-218d-4c57-b900-57dda274d6a7",NA,"keep",200,0.95,200,2023-04-03 08:54:19,2023-04-03 08:58:25,4.0993833343188
"169",2023-04-02 16:18:37,"3bb927ff-aff8-4d07-93fb-36c705807c54",NA,"keep",800,0.93625,796,2023-04-02 16:19:47,2023-04-02 16:35:38,15.8592333316803
"169",2023-04-03 08:59:47,"97ec1d5c-98c9-4609-8bc3-d441a0c98e20",NA,"keep",800,0.94875,800,2023-04-03 09:01:22,2023-04-03 09:17:14,15.8693666656812
"169",2023-04-15 14:20:32,"96ef9cc7-45d9-42e6-81b6-45de52c35653",NA,"keep",800,0.97,795,2023-04-15 14:21:28,2023-04-15 14:38:59,17.5112166682879
"169",2023-04-13 13:57:20,"97f91a2e-6f2e-4d16-a86e-7e2f6abde55c",NA,"keep",800,0.885,796,2023-04-13 15:47:44,2023-04-13 16:07:15,19.5067999998728
"169",2023-04-15 07:38:40,"f770364c-4f47-4d65-8934-5cd49d0ee1b3",NA,"keep",800,0.95625,799,2023-04-15 07:39:56,2023-04-15 07:57:57,18.0096333305041
"169",2023-04-10 10:03:57,"b97b03be-72af-4646-be5a-5403048db482",NA,"keep",800,0.9925,800,2023-04-10 10:05:17,2023-04-10 10:22:57,17.6594166676203
"169",2023-04-21 20:50:15,"2836cd2c-8305-4e60-9661-beb919864185",NA,"keep",800,0.9825,796,2023-04-21 20:52:39,2023-04-21 21:14:26,21.7715000033379
"169",2023-04-28 08:03:53,"7ebbd280-5e95-4293-81ab-09719872db49",NA,"keep",800,0.95375,800,2023-04-28 08:05:22,2023-04-28 08:23:11,17.8076000014941
"169",2023-05-03 07:26:12,"453026e8-c816-4c0d-8b43-91b96da8bd7d",NA,"keep",800,0.90625,779,2023-05-03 07:27:23,2023-05-03 07:49:10,21.7810499986013
"169",2023-05-03 10:00:48,"9324abde-b34d-46e2-89c9-bdda65be801c",NA,"keep",800,0.9625,799,2023-05-03 10:02:54,2023-05-03 10:20:12,17.2980666677157
"169",2023-05-06 14:14:20,"0c99df14-35fb-4cef-9dce-8a16a024f3b2",NA,"keep",800,0.88375,792,2023-05-06 14:16:29,2023-05-06 14:43:59,27.4981833338737
"169",2023-05-01 17:33:22,"da0d544a-dc5e-4120-9d7f-1a779c294bc4",NA,"keep",800,0.985,800,2023-05-01 17:34:34,2023-05-01 17:50:07,15.5425166686376
"169",2023-05-01 14:53:43,"7bc974f8-b8a0-4b53-9cef-7ef3e3957b07",NA,"keep",800,0.97375,799,2023-05-01 14:55:14,2023-05-01 15:13:03,17.8099333326022
"169",2023-04-30 16:37:16,"ad47f833-fe20-4c01-aa01-88e439fadfac",NA,"exclude",800,0.775,800,2023-04-30 16:38:56,2023-04-30 16:52:32,13.6042166670163
"169",2023-04-30 16:13:43,"eb2a9863-dea6-4093-8f0e-87f1a59b17eb",NA,"keep",800,0.8875,786,2023-04-30 16:14:58,2023-04-30 16:33:00,18.0260333339373
