"word_combo","no_cue","no_target","type","cue_type","target_type","no_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"gevinsttåke","gevinst","tåke","unrelated","word","word",0.135970193460565,-0.165348777953319,0.450930919588018,0.318856311087373,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"gevinstvinne","gevinst","vinne","related","word","word",0.257181751925391,-0.803266327414737,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"giftdrepe","gift","drepe","related","word","word",0.257274776947838,-1.13503599072111,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"giftskrivesperredusere","gift","skrivesperredusere","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"giftuttalelse","gift","uttalelse","unrelated","word","word",0.120507956421288,0.146603341073597,1.29475051506943,0.647375257534717,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"giigkul","giig","kul","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"giigvitaburg","giig","vitaburg","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"giikyzeit","gii","kyzeit","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"giileder","gii","leder","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gisselfange","gissel","fange","related","word","word",0.343464755563724,-0.508864469306528,0.176053844620957,0.0787336728545291,5,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"gisselposident","gissel","posident","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gisselprodusere","gissel","produsere","unrelated","word","word",0.12180707610772,-0.413589132138622,0.370064598141554,0.261675186822967,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"gjenbruddendom","gjenbrudd","endom","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gjenbruddfinne","gjenbrudd","finne","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gjenbruddpalass","gjenbrudd","palass","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gjenbruddsikkerspil","gjenbrudd","sikkerspil","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gjengfantastisk","gjeng","fantastisk","unrelated","word","word",0.0844898728308885,-1.01223171596526,0.0468772538701278,0.0331472240949707,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"gjenggruppe","gjeng","gruppe","related","word","word",0.503389475063412,-0.292892572247295,1.0442017019394,0.602870133702975,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"gjengivelsehengivenhet","gjengivelse","hengivenhet","related","word","word",0.477276611114414,0.017830941030995,0.725108696625592,0.324278467346219,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"gjengivelsesove","gjengivelse","sove","unrelated","word","word",0.00592810206917724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gjengivelsetradisjoplass","gjengivelse","tradisjoplass","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gjengvigne","gjeng","vigne","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gjenkjennenødsituafield","gjenkjenne","nødsituafield","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gjenkjenneomsider","gjenkjenne","omsider","unrelated","word","word",0.0389239018357469,-0.0985169125029199,0.843538747394014,0.377241996165608,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"gjenkjennevite","gjenkjenne","vite","related","word","word",0.213139076105229,-0.708052830383511,0.370969281612426,0.214179214600016,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"gjenstandkul","gjenstand","kul","unrelated","word","word",0.147799162950627,-0.701268386961924,0.366212809577816,0.149505753456112,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"gjenstandmedaljong","gjenstand","medaljong","related","word","word",0.196201390629031,-0.125982469964052,0.246460529327558,0.174273911582342,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"gjenstandsaru","gjenstand","saru","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gjestbildestann","gjestbilde","stann","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gjestbildeverdig","gjestbilde","verdig","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gjestfrihetgram","gjestfrihet","gram","unrelated","word","word",0.109849522880633,0.737941177069515,0.238697555726301,0.168784660306721,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"gjestfrihettakknemlighet","gjestfrihet","takknemlighet","related","word","word",0.434264862191203,0.0419386107056028,0.862047850448153,0.304779940379588,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"gjestfrihetwis","gjestfrihet","wis","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glassdum","glass","dum","unrelated","word","word",0.0820557668156038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glassflaske","glass","flaske","related","word","word",0.454650500140029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glasshustjent","glass","hustjent","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glemmefaere","glemme","faere","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glemmehuske","glemme","huske","related","word","word",0.503380065950454,-0.837884304603232,0.263997712068198,0.15241915012802,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"glemmesprøyte","glemme","sprøyte","unrelated","word","word",0.0749779548733572,-0.637989941145287,0.32226175336996,0.16113087668498,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"glolehugfel","glole","hugfel","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glolemotstander","glole","motstander","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"goddårlig","god","dårlig","related","word","word",0.483267377152159,-0.614994802521419,0.361484991290219,0.208703457029418,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"godforevalg","god","forevalg","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"godkomplett","god","komplett","unrelated","word","word",0.0964968983403642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"goldnasjearbeid","goldnasje","arbeid","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"goldnasjemodes","goldnasje","modes","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"golffikde","golf","fikde","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"golfkomitee","golf","komitee","unrelated","word","word",NA,-0.434611869617776,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"golftennis","golf","tennis","related","word","word",0.407281413377692,-0.11204936264417,0.551840557912369,0.246790600046693,5,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"goltubehagelig","golt","ubehagelig","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"goltutbruddig","golt","utbruddig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gosinformere","gos","informere","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gostranshagelig","gos","transhagelig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gratuleredyr","gratulere","dyr","unrelated","word","word",0.0253434788050993,NA,NA,NA,NA,1,1,0,1,1,1,0,1,FALSE,FALSE,NA
"gratulerehilse på","gratulere","hilse på","related","word","word",NA,-0.617875274068786,0.277585925213079,0.124140199674723,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"gratuleretilstanke","gratulere","tilstanke","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gravebegrave","grave","begrave","related","word","word",0.607972223553967,0.290200824250237,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"gravefotball","grave","fotball","unrelated","word","word",0.109854057752805,-0.713900554485788,0.144365582638721,0.0721827913193606,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"gravekryogeren","grave","kryogeren","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gravgravplass","grav","gravplass","related","word","word",0.52710755932149,-0.636002513254398,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"gravledsage","grav","ledsage","unrelated","word","word",0.0874658642449329,0.495364626062633,0.765175538204953,0.289209169057187,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"gravpølsenemlighet","grav","pølsenemlighet","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grenmentblad","grenment","blad","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grenmentvalentje","grenment","valentje","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gripeå fange","gripe","å fange","related","word","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gripeakbringterer","gripe","akbringterer","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gripevitenskap","gripe","vitenskap","unrelated","word","word",0.0587725640086981,-0.473242134834893,0.29272751125372,0.206989608247367,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"grønnløytnalin","grønn","løytnalin","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grønnoransje","grønn","oransje","related","word","word",0.436812626110637,-0.844478663831701,0.149100578011791,0.0745502890058954,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"grønnverdighet","grønn","verdighet","unrelated","word","word",0.0721075918627783,0.827948034658155,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"groondetektiv","groon","detektiv","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"groonsnifsinne","groon","snifsinne","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gudguddommelig","gud","guddommelig","related","word","word",0.376393569806931,-0.567846122062393,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"gudskalsomhet","gud","skalsomhet","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gudvirksomhet","gud","virksomhet","unrelated","word","word",0.0605190758146468,-0.906697766818822,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"guibieavsnitt","guibie","avsnitt","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guibiekine","guibie","kine","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guilkykollapse","guilky","kollapse","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guilkylatdag","guilky","latdag","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gullråverbeskrin","gullråver","beskrin","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gullråverdøv","gullråver","døv","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gulmelfrukt","gulmel","frukt","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gulmelorg","gulmel","org","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gulvfødfriddag","gulv","fødfriddag","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gulvgresk","gulv","gresk","unrelated","word","word",0.1297043090624,-0.702957994368456,0.215732113208659,0.10786605660433,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"gulvteppe","gulv","teppe","related","word","word",0.491329658850791,-1.08220108012624,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"gutterjenter","gutter","jenter","related","word","word",0.697869624072865,-0.280577433769823,0.756817384565635,0.535150704746228,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"gutterkofa","gutter","kofa","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gutternese","gutter","nese","unrelated","word","word",0.070663423902941,-0.66888858351048,0.439498476114735,0.310772352781883,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"guvernørbevisstvelse","guvernør","bevisstvelse","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guvernørjakke","guvernør","jakke","unrelated","word","word",0.0905403677000492,-0.768000405873903,0.0876857005544817,0.062003153475167,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"guvernørsenator","guvernør","senator","related","word","word",0.423950845874455,-0.974612311860953,0.183879113292666,0.130022167927814,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"guversellangrep","guversell","angrep","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guversellpleite","guversell","pleite","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gyldenfith","gylden","fith","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gyldensølv","gylden","sølv","related","word","word",0.205271929374729,-0.516572249643018,0.665432242679022,0.38418748443819,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"gyldenstraks","gylden","straks","unrelated","word","word",0.093279087298553,-0.739001162662162,0.170902137084457,0.0764297592041667,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"gynedemoningsti","gyne","demoningsti","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gynelimousine","gyne","limousine","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gyrdemonstrasjon","gyr","demonstrasjon","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gyrhorede","gyr","horede","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"håasfantastisk","håas","fantastisk","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"håasolymning","håas","olymning","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hackkeflåte","hackke","flåte","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hackkevitnesnoge","hackke","vitnesnoge","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hadnaå møte","hadna","å møte","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hadnamaksilips","hadna","maksilips","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haifisk","hai","fisk","related","word","word",0.444228184977011,-0.532625854473933,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"haimunnsage","hai","munnsage","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haipassord","hai","passord","unrelated","word","word",0.0285710328058235,1.5663260565376,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"hallobil","hallo","bil","unrelated","word","word",0.1184728644553,-0.712726054770026,0.104570554604745,0.0739425482734532,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"halloha det","hallo","ha det","related","word","word",NA,-0.393419264726151,0.386297753892473,0.17275760745181,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"hallotekte","hallo","tekte","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"halskaptein","hals","kaptein","unrelated","word","word",0.0990593328055017,0.526190907243596,1.79603147618827,1.03693925625034,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"halsnakke","hals","nakke","related","word","word",0.443526099161457,-0.64516264749687,0.295337658098379,0.170513276404933,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"halsspeet","hals","speet","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"halvfjerdedel","halv","fjerdedel","related","word","word",0.414095005829124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"halvsken","halv","sken","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"halvstå imot","halv","stå imot","unrelated","word","word",NA,-0.205615698979781,0.664214795247477,0.234835392941963,8,8,8,1,1,8,9,0,0.888888888888889,FALSE,FALSE,FALSE
"hamkerkaptein","hamker","kaptein","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hamkermislig","hamker","mislig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"håndarm","hånd","arm","related","word","word",0.394816851871334,0.671850292142339,2.01608144925207,1.1639851674339,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"håndtufke","hånd","tufke","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"håndvits","hånd","vits","unrelated","word","word",0.064200975672703,-0.51016036316923,0.327410747588559,0.133664877982525,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"hannbelønsjon","hann","belønsjon","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hannhunn","hann","hunn","related","word","word",0.61716256979034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hanninformant","hann","informant","unrelated","word","word",0.121881890021783,-0.274388670746074,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"håpblå","håp","blå","unrelated","word","word",0.0723358196170658,-0.858359689849164,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"håpnalist","håp","nalist","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"håptro","håp","tro","related","word","word",0.254334891945143,-0.513642102414037,0.438811255538705,0.219405627769352,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"hårskjegg","hår","skjegg","related","word","word",0.471750895587038,-0.337182997989619,0.0834890263219259,0.0482024118213437,3,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"hårstader","hår","stader","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hårwatson","hår","watson","unrelated","word","word",0.0523541636421397,0.417620154731886,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"hass klartkunstig","hass klart","kunstig","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hass klartposident","hass klart","posident","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hatkjærlighet","hat","kjærlighet","related","word","word",0.483470388908066,-0.835660681542812,0.0895328314038369,0.063309272224485,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"hatlykkes","hat","lykkes","unrelated","word","word",0.0722400712323831,-0.716920728499946,0.306863894489233,0.177167952087935,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"hatvådig","hat","vådig","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haudendeve","hauden","deve","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haudenoppdrag","hauden","oppdrag","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hauringfjerdedel","hauring","fjerdedel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hauringvådig","hauring","vådig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hefsenylig","hefse","nylig","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hefseundersøalfonse","hefse","undersøalfonse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hejeebekymre","hejee","bekymre","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hejeespesiawood","hejee","spesiawood","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hellteligmurgi","helltelig","murgi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hellteligspørre","helltelig","spørre","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"helsekelighetbiologi","helsekelighet","biologi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"helsekelighetkomme tilbrichos","helsekelighet","komme tilbrichos","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"helsesparkjede","helse","sparkjede","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"helsetjener","helse","tjener","unrelated","word","word",0.144971589928628,-0.787784468092583,0.18856683036426,0.0843296501992311,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"helseutdanning","helse","utdanning","related","word","word",0.437274164399085,-0.79262013496277,0.109865398897605,0.0776865685782616,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"helt klartåpenbart","helt klart","åpenbart","related","word","word",NA,-0.351962544592906,0.397016327835705,0.280732937654408,2,2,2,1,1,3,3,0,1,FALSE,FALSE,FALSE
"helt klartskuespiller","helt klart","skuespiller","unrelated","word","word",NA,-0.32698232668049,0.164723687742759,0.11647723662496,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"helt klartvitaburg","helt klart","vitaburg","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heltavskjedigelse","helt","avskjedigelse","unrelated","word","word",0.0946112183461887,1.45397528847387,3.11857246599861,2.20516373832927,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"heltinjektivt","helt","injektivt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heltredningsmann","helt","redningsmann","related","word","word",0.124383049901192,-0.0525516754584555,0.497418662775018,0.248709331387509,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"hemmeligbutø","hemmelig","butø","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hemmeligmysterium","hemmelig","mysterium","related","word","word",0.206206203294411,-0.579329094605551,0.159378491777466,0.112697612311131,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"hemmeligsystem","hemmelig","system","unrelated","word","word",0.142396308602289,-0.96991814953712,0.144783855051574,0.102377645713298,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"hendeavskjedivostokse","hende","avskjedivostokse","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hendelsefremgangssønn","hendelse","fremgangssønn","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hendelsesol","hendelse","sol","unrelated","word","word",0.106462612782351,1.32523662744404,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"hendelseulykke","hendelse","ulykke","related","word","word",0.387591244901992,-0.77151691529667,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"hendepalass","hende","palass","unrelated","word","word",0.120644472303512,NA,NA,NA,NA,0,1,0,0,1,1,0,1,FALSE,FALSE,NA
"hendeskje","hende","skje","related","word","word",0.44382488092432,-0.678175279784528,0.415379189394809,0.169577843964696,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"hendfullstendig","hend","fullstendig","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hendløytnalin","hend","løytnalin","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
